Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Adj Close,GLD_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,GLD_Close_7d_ago
2021-01-10,176.8300018310547,176.99000549316406,171.47999572753906,173.33999633789062,173.33999633789062,24399900.0,24789952.533899926,56049600.0,,,0.0,,0.0,,,1000.6200915431147,,,,,,0.0,0.0,177.9740000406901,180.67599741617838,175.2720026652018,3.0363956250581925,-0.35751447148649246,0.0,1.0,,,,,,3.1582955932617187,,,,,,,,,,,,,,,,,,177.34500122070312,,,177.34500122070312,,0.0,0.0,0.0,,168.01670208653658,168.78147971793396,,,,,182.7454982788086,0.0,0.0,,,,,,,,,,,,,,,,,,173.33999633789062,0.0,0.0,-2.814534792152046,,,,,,,27929236.135522336,178.36000061035156
2021-01-11,172.13999938964844,173.67999267578125,172.02999877929688,173.0,173.0,8571400.0,26296490.98064193,47478200.0,,,-26.565084277472295,,-16812.303404662496,,,998.6574333342078,,,,,,0.0,0.0,177.4616663614909,180.22066446940104,174.70266825358073,3.109401781779798,-0.3085664047211752,0.0,1.0,,,,,,3.0074654235839846,,,,,177.58666483561197,,176.49648860660088,,,,,,,,,,,177.34500122070312,,,177.34500122070312,,0.0,0.0,0.0,,168.01670208653658,168.78147971793396,,,,,182.52018822778322,0.0,0.0,,,,,,,,,,,,,,,,,,173.3116069989052,-0.19614419353504164,-0.1963368081677963,-3.0051584391172503,-58081.06531989929,,,,,,40867451.11470026,182.3300018310547
2021-01-12,173.1300048828125,174.17999267578125,172.32000732421875,174.1199951171875,174.1199951171875,9798500.0,35462850.434602685,57276700.0,,,7.498108491931891,,46622.79576159021,,,998.6574333342078,,,,,,0.0,0.0,177.01299947102865,179.8499974568685,174.1760014851888,3.2054120254644567,-0.009870709863180633,0.0,1.0,,,,,,2.892717416381836,,,,,177.23333104451498,,176.1308742236142,,,,,,,,,,,177.34500122070312,,,177.34500122070312,,0.0,0.0,0.0,,168.01670208653658,168.78147971793396,,,,,182.29938437777835,0.0,0.0,,,,,,,,,,,-2.3772176937960734,,,,,,,173.35408629172588,0.6473960214956609,0.645309414351658,-2.3772176937960743,-91974.54147864592,,,,,,47363889.39561579,182.8699951171875
2021-01-13,173.67999267578125,174.4600067138672,173.0500030517578,173.3699951171875,173.3699951171875,14110300.0,27757050.170550566,43166400.0,,-10890811.666064415,5.046375584847529,,2656.7549394593516,176.48391149149072,46.80036706165626,998.6574333342078,,,,,,0.0,0.0,176.5729995727539,179.44299926757813,173.7029998779297,3.250779792798028,-0.058014772848711926,0.0,1.0,,,,,,2.74444604095459,3.44923711895218,,,,176.81749725341797,,175.70612359185625,,,,,,,,,,,177.34500122070312,,,177.34500122070312,,0.0,0.0,0.0,,168.01670208653658,168.78147971793396,,,,,182.08299660477357,0.0,0.0,31.56647711557835,,,,,,16.112511674978993,,-83.88748832502101,,-2.797715561834583,,,,,,,173.3550760092393,-0.4307374345463466,-0.43166778076146883,-2.7977155618345795,-129687.91777127034,,,,,,47253281.36418448,179.89999389648438
2021-01-14,173.44000244140625,174.22000122070312,172.66000366210938,173.27999877929688,173.27999877929688,13522700.0,24983095.16057365,29643700.0,,-9508837.639254292,-3.6339121591458863,-10.109367401721112,-67797.97572399068,176.20867485461943,41.75442939545712,998.1390304136414,,,,,,0.0,0.0,175.72199961344398,178.60400034586587,172.83999888102213,3.2801820361272265,0.07633584081448129,0.0,0.0,,,,,,2.6260011927185056,3.7231182671622776,,,,176.39416376749674,,175.33287362069328,,0.8279836943462816,1.0732204813948114,-0.2452367870485298,,,,43.65021244586582,43.65021244586582,0.0,176.52999877929688,,,177.34500122070312,,0.0,0.0,0.0,,168.01670208653658,168.78147971793396,,,,,181.87093658722887,0.0,0.0,31.282994503943684,,,,,,15.345280186487464,,-84.65471981351254,,-2.8481732527869577,,,,,,,173.33592522350463,-0.05190998467168306,-0.05192346256865932,-2.8481732527869563,-135337.7490816029,,,,,,48569962.744254835,179.47999572753906
2021-01-15,172.83999633789062,173.07000732421875,170.97999572753906,171.1300048828125,171.1300048828125,16172500.0,11132135.450123994,13471200.0,,-13117686.018059902,-18.28640174842803,-11.415538955180256,-207682.00762740706,175.7842197542526,37.025823289134394,998.1390304136414,,,,,,0.0,0.0,174.63133290608724,177.58333485921224,171.67933095296223,3.380838826572463,-0.0930429720021378,0.0,1.0,,,,,,2.593401378622436,4.099451923825556,,,,175.79166412353516,,174.68627843025007,,0.7871044173680085,1.093918122966653,-0.3068137055986445,,,,36.34204521865434,39.996128832260084,-3.654083613605742,175.4499969482422,,,177.09500122070312,,0.0,13.197450207275821,31.02033053841612,,168.01670208653658,168.78147971793396,,,,,181.6631177700351,0.0,0.0,25.411730354128636,,,,,,1.2265659895247196,10.894785950330393,-98.77343401047528,,-4.05359705247694,,,,,,,172.61875631224532,-1.2407628760563338,-1.2485246085867097,-4.053597052476943,-152644.58305055348,,,,,,40643292.674136534,173.33999633789062
2021-01-16,172.83999633789062,173.07000732421875,170.97999572753906,171.1300048828125,171.1300048828125,16172500.0,-2718824.260325663,29643700.0,,-11243730.872622773,0.0,-11.415538955180256,-200662.37613020974,175.39437711761283,37.025823289134394,998.1390304136414,,,,,,0.0,0.0,173.8133331298828,176.6403366088867,170.9863296508789,3.2529190115598494,0.025411223049542082,0.0,0.0,,,,,,2.5430624004281612,4.444029986424108,,,,174.85833104451498,,174.13915942295196,,0.7922108039946082,1.0916654588146624,-0.2994546548200542,,,,30.24778758217814,36.746681748899434,-6.498894166721293,173.98500061035156,,,177.09500122070312,,0.0,12.483091481984546,29.341245303503072,,168.01670208653658,168.78147971793396,,,,,181.23579288833525,0.0,0.0,25.41173035412865,,,,,,1.2265659895247196,5.932804055178967,-98.77343401047528,,-6.142706540758993,,,,,,,172.17792424527676,0.0,0.0,-4.053597052476943,-195949.23689029276,,,,,,32716622.60401823,173.33999633789062
2021-01-17,172.83999633789062,173.07000732421875,170.97999572753906,171.1300048828125,171.1300048828125,16172500.0,-16569783.97077532,45816200.0,,-9637483.605105234,0.0,-11.415538955180256,0.0,175.03507906044496,37.025823289134394,998.1390304136414,,,,,,0.0,0.0,173.04466705322267,175.97267150878906,170.11666259765624,3.3841025042000914,0.17304315969017697,0.0,0.0,,,,,,2.497757320053314,4.763748415346497,,,,173.87999852498373,,173.6762125706228,,0.7970779709071015,1.0895183255818561,-0.2924403546747546,,,,24.325605760873405,33.64141275189293,-9.315806991019524,173.98500061035156,,,177.09500122070312,,0.0,11.795504679711486,27.725086913407083,,168.01670208653658,168.78147971793396,,,,,180.8255610019034,0.0,0.0,25.41173035412865,,,,,,1.2265659895247196,1.2265659895247196,-98.77343401047528,,-6.419855934732066,,,,,,,171.87314275106112,0.0,0.0,-4.053597052476943,-225671.05352042682,,,,,,24789952.533899926,173.33999633789062
2021-01-18,172.83999633789062,173.07000732421875,170.97999572753906,171.1300048828125,171.1300048828125,16172500.0,-30420743.681224976,61988700.0,,-8260700.232947344,0.0,-14.157146593028639,0.0,174.3516477265684,29.535522171358096,998.1390304136414,,,,,,0.0,0.0,172.82366739908852,175.4096720377604,170.23766276041664,2.9926510385874607,0.17253297017559655,0.0,0.0,,,,,,2.4569827477159514,5.063318616203791,,,,173.14916610717773,,173.28448831095966,,0.7622058182014952,1.129706287973214,-0.3675004697717188,,,,20.931334696612975,31.099397140836935,-10.16806244422396,173.98500061035156,,,177.09500122070312,,0.0,11.134993704877811,26.17256968911051,,168.01670208653658,168.78147971793396,,,,,180.4317383909288,0.0,0.0,25.41173035412865,,,,,,1.2265659895247196,1.2265659895247196,-98.77343401047528,,-4.874924575438387,,,,,,,171.77491690787016,0.0,0.0,-4.053597052476943,-203834.7255493,,,,,,26296490.98064193,173.0
2021-01-19,172.7100067138672,172.85000610351562,171.9199981689453,172.5800018310547,172.5800018310547,7485700.0,-27281610.860341944,69474400.0,-0.09951148458261971,-5529994.177461075,4.472573360902901,-14.48950115141084,63426.87924826146,173.80049446501877,26.053704472502957,1006.5963348414201,175.44549942016602,183.00004081965037,167.89095802068167,8.611838348035752,0.31034602647707255,0.0,0.0,172.6750010172526,174.80300547281902,170.5469965616862,2.4647510560649075,0.4776788093771546,0.0,0.0,170.97999572753906,183.2100067138672,177.09500122070312,6.970831983007473,0.13082621964152483,2.383284595014669,5.178781360860362,,,,172.57416661580405,,173.17610577558966,,0.7469885055442678,1.1344585119345703,-0.3874700063903025,,,-2.1055030822753906,17.22104413559927,28.786338306630658,-11.565294171031386,172.72000122070312,,,177.09500122070312,,0.0,10.608512645219601,24.93508697568383,-64.70251741011282,168.01670208653658,168.78147971793396,,,,,180.05366868439322,0.0,0.0,36.26306317097023,,,,,,15.094388511577959,5.8491734968758,-84.90561148842204,,-3.8444361827147366,,,,,,,171.79116916645935,0.847307255811236,0.8437377567923399,-3.2406362186126914,-172190.4954303864,,174.40095880971666,,,,35462850.434602685,174.1199951171875
2021-01-20,174.3699951171875,175.47000122070312,173.82000732421875,175.38999938964844,175.38999938964844,9456000.0,-18742580.694066767,78930400.0,-0.09318228644392902,-944089.7358148498,39.4351705882183,-8.304893943003668,217392.20913668166,173.3083133932265,36.91748699077938,1006.5963348414201,175.29699935913087,182.73236345896967,167.86163525929206,8.483161864745878,0.5062538988857042,0.0,0.0,172.77066802978516,174.5126708984375,171.0286651611328,2.0165493234673764,1.2518160294103453,1.0,0.0,170.97999572753906,183.2100067138672,177.09500122070312,6.976737212296777,0.36058869178770964,2.4339560744780457,5.19637302512179,,,,172.74500020345053,,173.51670479313717,,0.862927781022783,1.083501489419023,-0.2205737083962399,,,-1.95700302124024,13.591154390362945,26.615597747163843,-13.024443356800898,173.2249984741211,,,177.09500122070312,,0.0,16.91734868717338,22.96989298605966,-10.530786507063398,168.01670208653658,168.78147971793396,,,,,179.69072176611905,0.0,0.0,51.10788301963362,,,,,,49.32888655247042,21.883280351191033,-50.67111344752958,,1.1826486068234094,,,,,,,171.94424499748385,1.6282289539807593,1.6151154600027695,-1.6651722418365766,-83131.25595491662,,174.49515315066253,,,,27757050.170550566,173.3699951171875
2021-01-21,175.11000061035156,175.50999450683594,174.50999450683594,175.27999877929688,175.27999877929688,7246800.0,-14829246.770726923,71683600.0,-0.10441010890150973,-923098.691140686,5.03657109862284,-7.370101903688199,149420.30208826187,173.16210153343576,43.53528174521313,1005.96502056127,175.14299926757812,182.44460440996468,167.84139412519156,8.337878388426356,0.5093814653796779,0.0,0.0,172.9903345743815,174.66733805338544,171.3133310953776,1.938840667751695,1.1826653115458472,1.0,0.0,170.97999572753906,183.2100067138672,177.09500122070312,6.982871731940303,0.3515943735917136,2.2905604670302413,5.172727562365302,,,,172.90666707356772,,173.7879807910079,,0.8649194703574853,1.0408272193767976,-0.17590774901931228,,,-1.8030029296874943,10.834279108963871,24.642932917388848,-13.808653808424976,173.2449951171875,,,177.09500122070312,,0.0,16.54879007708436,22.31454860786464,-2.9425875028844124,168.01670208653658,168.78147971793396,,,,,179.34229272457586,0.0,0.0,50.61094522534559,,,,,,71.54735548604623,45.3235435166982,-28.45264451395377,,1.1191891556433489,,,,,,,172.11524882766787,-0.06271772092728556,-0.0627373967170719,-1.7268456046842684,-1119.6434760012853,,174.5699003533896,,,,24983095.16057365,173.27999877929688
2021-01-22,172.88999938964844,174.2899932861328,172.35000610351562,173.89999389648438,173.89999389648438,7269600.0,-10482490.373398015,64414000.0,-0.11407913411149025,-2224382.2347054095,-45.099706641249554,-2.2925932644123077,-61779.644219374575,173.07649836490154,51.53632730987469,1005.96502056127,174.91999893188478,182.086149502385,167.75384836138454,8.193632076673852,0.4288317329251149,0.0,0.0,172.9876678466797,174.67267150878905,171.30266418457032,1.9481199822900648,0.7707193077143221,0.0,0.0,170.97999572753906,183.2100067138672,177.09500122070312,6.9917739886853,0.23875679034218084,2.354503687905342,4.986861839617847,,,,172.95333353678384,,173.8052135764658,,0.9445252475197325,1.0407401806628418,-0.09621493314310925,,,-1.919998931884777,7.0447694628173965,22.687581422436462,-15.642811959619067,173.2449951171875,,,177.09500122070312,,0.0,15.182031775293003,26.56009916618773,-36.75060070508311,168.01670208653658,168.78147971793396,,,,,179.00780084469437,0.0,0.0,44.73435357792394,,,,,,48.585581102490146,56.4872743803356,-51.414418897509854,,0.3230630958951621,,,,,,,172.12657810504825,-0.7873145210082533,-0.7904302060518731,-2.5005644194914467,-6267.947160949167,,174.50609973844627,,,,11132135.450123994,171.1300048828125
2021-01-23,172.88999938964844,174.2899932861328,172.35000610351562,173.89999389648438,173.89999389648438,7269600.0,-6135733.976069108,71683600.0,-0.12376721392759854,-1906613.3440332082,0.0,-2.2925932644123077,-57234.616419216254,172.97402252648158,51.53632730987469,1005.96502056127,174.6969985961914,181.69672410117235,167.69727309121046,8.013561264622146,0.4430688604046052,0.0,0.0,172.97633412679036,174.7143361409505,171.2383321126302,2.009525780429844,0.7657245970282605,0.0,0.0,170.97999572753906,183.2100067138672,177.09500122070312,7.0006989728527325,0.23875679034218084,2.3130520373765266,4.793795112478183,,,,173.02833302815756,,173.81979516416098,,0.9381448974997026,1.045425854791819,-0.10728095729211629,,,-0.5770034790039062,5.223275452599098,18.41792175651794,-13.194646303918844,173.2449951171875,,,177.09500122070312,,0.0,14.33768377278267,25.082960466350286,-33.37485327348967,168.01670208653658,168.78147971793396,,,,,178.68668864000816,0.0,0.0,44.73435357792394,,,,,,48.585581102490146,56.23950589700885,-51.414418897509854,,0.5202276858291185,,,,,,,172.1459288653513,0.0,0.0,-2.5005644194914467,-9636.473245495314,,174.44837537254512,,,,-2718824.260325663,171.1300048828125
2021-01-24,172.88999938964844,174.2899932861328,172.35000610351562,173.89999389648438,173.89999389648438,7269600.0,-1788977.5787402,78953200.0,-0.15906345579724257,-1634240.0091713215,0.0,-2.2925932644123077,0.0,172.84914015778864,51.53632730987469,1005.96502056127,174.2754981994629,180.33850095625723,168.21249544266857,6.957952000636449,0.4690331409995048,0.0,0.0,172.98900044759117,174.76500142415367,171.21299947102867,2.053310871751708,0.7564732398561126,0.0,0.0,170.97999572753906,183.2100067138672,177.09500122070312,7.017630770064163,0.23875679034218084,2.2757455519005925,4.592619312919668,,,,173.00999959309897,,173.83213343067226,,0.9301061561218771,1.0513294372575714,-0.12122328113569436,,,-0.905503082275402,3.013446795827554,14.714744153981627,-11.701297358154072,173.2449951171875,,,177.09500122070312,,0.0,13.527481923917389,23.66555851587418,-27.83684642340632,168.01670208653658,168.78147971793396,24.0,64.0,-40.0,,178.3784209235094,0.0,0.0,44.73435357792394,,,,,,64.4591380971308,53.87676676737036,-35.54086190286919,,-0.12635034853697197,,,,,,,172.16784282632335,0.0,0.0,-2.5005644194914467,-13521.70622562783,,174.39614856530125,,,,-16569783.97077532,171.1300048828125
2021-01-25,174.82000732421875,174.9600067138672,173.19000244140625,174.0500030517578,174.0500030517578,5936800.0,-1956693.6245681813,84890000.0,-0.18868551798453181,-1273552.2431429408,22.509801042767055,1.21275568703336,5121.186798646276,172.89304475173998,59.5499630464579,1006.8327834610136,173.8344985961914,178.44092606084612,169.22807113153667,5.2997851425972975,0.5233917126905818,0.0,0.0,173.2230005900065,174.96700083414714,171.4790003458659,2.013589694440654,0.7370992964392639,0.0,0.0,170.97999572753906,181.5800018310547,176.27999877929688,6.0977574584541445,0.28962316570747476,2.2251714239566267,4.364984631307697,-0.9108420371084094,,,173.06666692097983,175.20499889667218,173.8656518339162,174.7764938710246,0.9409209916499737,0.9068500302521157,0.034070961397857924,,,-0.5544998168945199,2.8628094998519606,11.67196881150094,-8.80915931164898,173.2449951171875,177.09500122070312,175.1699981689453,177.09500122070312,,0.0,14.807106346369922,22.420690378782645,6.752699598941089,168.01670208653658,168.78147971793396,20.0,60.0,-40.0,,178.0824839156706,0.0,0.0,45.59205198700932,,,,,,67.7705993707853,60.27177285680208,-32.229400629214695,,0.39222930940885636,-0.5211467611774845,,,-10.203224974147348,,,172.41520997123993,0.08626173693986328,0.08622455288582742,-2.416459712853136,-13316.33690402892,,174.36318232591617,,,,-30420743.681224976,171.1300048828125
2021-01-26,173.97999572753906,174.25999450683594,173.4199981689453,173.6199951171875,173.6199951171875,4685600.0,-4411079.848001423,80204400.0,-0.20864162671883976,-1379451.2338686145,-4.213036980554055,0.3762452961415068,-6455.056481415576,172.87796679710928,51.67666633093816,1004.3453024033718,173.52049865722657,177.19145845561326,169.84953885883988,4.231154044385645,0.5135518318676029,0.0,0.0,173.4269999186198,175.0459986368815,171.8080012003581,1.8670665110062663,0.5596032586038476,0.0,0.0,170.97999572753906,179.9199981689453,175.4499969482422,5.152130446020895,0.2953018645074519,2.0866539153500265,4.182166373063776,-0.862968803785293,,,173.09499994913736,175.02269099308893,173.827858492881,174.6908272966663,0.9363943554556042,0.9484382860542632,-0.012043930598658936,,,-2.390493774414068,2.9077164208859654,9.292203329280117,-6.384486908394152,173.2449951171875,177.09500122070312,175.1699981689453,177.09500122070312,,0.0,14.419453345462635,21.83371222758709,9.674341484810721,,177.86000061035156,16.0,56.00000000000001,-40.00000000000001,,177.79838438814534,0.0,0.0,43.50761846482532,0.7042255837384154,,,,,58.27814792608412,63.502628464666735,-41.72185207391588,,0.19621210773649142,-0.4939977771813789,,,-13.691447248458466,,,172.5246401016315,-0.24705999829396363,-0.2473656951146097,-2.657549605821752,-8204.426967147663,,174.29240259175154,,,,-27281610.860341944,172.5800018310547
2021-01-27,172.92999267578125,173.52000427246094,171.66000366210938,172.52000427246094,172.52000427246094,9036500.0,-5091243.326183823,71167900.0,-0.2150329156879883,-2602396.3816547524,-25.728839398671703,-1.8219843455384381,-68828.10106097229,172.7849833267795,37.468256016066086,1004.3453024033718,173.17249908447266,175.64000952364015,170.70498864530518,2.849771704182481,0.3677827656461971,0.0,0.0,173.51100006103516,175.10699768066405,171.91500244140624,1.83965007298383,0.189537197178078,0.0,0.0,170.97999572753906,176.99000549316406,173.98500061035156,3.470533599387134,0.25624060608522564,2.0739876693228365,3.9691433294187526,-0.903375439891704,,,173.21083323160806,174.7980757493239,173.62665015127791,174.53002559116962,0.842183470092318,0.9834077518263289,-0.14122428173401091,,,-2.042494201660162,2.1425706640139444,7.204562881213557,-5.061992217199613,173.58499908447266,177.09500122070312,175.3400001525879,177.09500122070312,,29.981677225451865,13.529405915899146,26.028717712232496,-58.40102618845096,,177.86000061035156,12.0,52.0,-40.0,,177.52564884172108,0.0,0.0,38.64082830062822,0.5148279634973755,,,,,33.99578277945823,53.34817669210921,-66.00421722054178,,0.8122476187622913,-0.5176045994560436,,,-12.651494348221432,,,172.52449459331456,-0.6335623059913753,-0.635577829544065,-3.274274679247613,3366.7319133885685,,174.1236027518191,,,,-18742580.694066767,175.38999938964844
