Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,MSFT_Close_7d_ago
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,212.0189666748047,20087100.0,78489325.7559446,104900200.0,,-12811502.2416647,1.901783285429626,,-141883.6231159645,218.24231563700272,33.1668158894727,1042.515946200864,,,,,,0.0,0.0,217.22799936930338,221.29100138346354,213.1649973551432,3.7407719317552277,0.39072082313546375,0.0,0.0,,,,,,4.066895753784181,2.0956941189229927,,,,218.21583048502603,,218.2342519270298,,,,,,,,,,,216.26000213623047,,,217.47000122070312,,0.0,0.0,0.0,,272.9798797336876,270.13860980517245,,,,,220.25100971469396,0.0,0.0,38.70012981791472,,,,,,39.782955404592535,,-60.217044595407465,,-2.7335679710043217,,,,,,,219.0702034730927,0.656029270068581,0.6538867632623457,-2.733567971004325,-200243.35628243582,,,,,,25796108.25359661,208.0106658935547
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,208.76527404785156,29480800.0,52506231.636395894,75419400.0,,-24963576.50464396,-3.9223536723555816,-5.94134289932653,-320640.34521000925,217.71554053052697,29.186906664920144,1042.515946200864,,,,,,0.0,0.0,216.81866658528648,220.53466847737633,213.10266469319663,3.427750894896446,-0.011122225329277846,0.0,1.0,,,,,,4.132206300476075,2.380698336428751,,,,217.432497660319,,217.43205998017305,,0.815958708625227,1.0264845908957996,-0.21052588227057256,,,,-191.96984219079968,-191.96984219079968,0.0,216.26000213623047,,,217.47000122070312,,0.0,0.0,0.0,,272.9798797336876,270.13860980517245,,,,,219.91856942376245,0.0,0.0,31.745673297734072,,,,,,9.764937336857848,,-90.23506266314216,,-4.226235938256032,,,,,,,218.85484244436182,-1.5346177875700584,-1.546514920294051,-4.226235938256028,-226963.3850499366,,,,,,43160461.50063497,213.93002319335938
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,208.4026641845703,31746500.0,36632883.972286716,43672900.0,,-23075427.632686246,-14.295798413274305,-6.962471357417551,-507560.4707083036,217.07867722373578,25.865532452233566,1042.515946200864,,,,,,0.0,0.0,216.38766632080078,220.06966705322264,212.7056655883789,3.403152125096816,-0.007559978384077166,0.0,1.0,,,,,,3.966985243182374,2.654416983201603,,,,216.61833063761392,,216.6963575057594,,0.8011639914619738,1.0773445955208,-0.2761806040588263,,,,-188.6345606012158,-190.30220139600775,1.6676407947919358,216.30500030517578,,,217.47000122070312,,0.0,6.602007946404946,23.074104415198654,,272.9798797336876,270.13860980517245,,,,,219.5994267444682,0.0,0.0,31.075434559522122,,,,,,6.419453994602858,18.65578224535108,-93.58054600539714,,-4.3925925514304955,,,,,,,218.59887358367658,-0.17369747843178907,-0.17384850741626323,-4.392592551430496,-269260.0909422952,,,,,,53700837.73734801,215.23345947265625
2021-01-16,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,208.4026641845703,31746500.0,20759536.308177542,75419400.0,,-19778937.970873926,0.0,-6.962471357417551,-55142.86999034918,216.47863684636513,25.865532452233566,1042.515946200864,,,,,,0.0,0.0,216.33799896240234,219.81299896240233,212.86299896240234,3.212565537877531,-0.030648210923448792,0.0,1.0,,,,,,3.8182862916180427,2.9024359549081487,,,,216.1983299255371,,216.0738400274094,,0.7982642599461598,1.0784725529911727,-0.28020829304501293,,,,-183.79437968053008,-188.13292749084852,4.338547810318431,216.30500030517578,,,217.47000122070312,,0.0,6.309093760913785,22.05036549280061,,272.9798797336876,270.13860980517245,,,,,219.2930497723457,0.0,0.0,31.075434559522122,,,,,,6.419453994602858,7.534615108687855,-93.58054600539714,,-2.3152227885515555,,,,,,,218.56216646574677,0.0,0.0,-4.392592551430496,-208054.43697470197,,,,,,64241213.97406106,215.23345947265625
2021-01-17,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,208.4026641845703,31746500.0,4886188.644068368,107165900.0,,-16953375.403606225,0.0,-6.962471357417551,0.0,215.91231552156037,25.865532452233566,1042.515946200864,,,,,,0.0,0.0,215.93299865722656,219.09299926757814,212.772998046875,2.9268343699221067,-0.019462678264629905,0.0,1.0,,,,,,3.6844572352101443,3.0238342173886115,,,,215.7608299255371,,215.54709446880554,,0.7952787000886871,1.0796338965590566,-0.28435519647036955,,,,-180.56247988150406,-186.2403155885124,5.677835707008342,216.30500030517578,,,217.47000122070312,,0.0,6.021389833661336,21.044836491324524,,272.9798797336876,270.13860980517245,,,,,218.99892787910812,0.0,0.0,31.075434559522122,,,,,,6.419453994602858,6.419453994602858,-93.58054600539714,,-2.4093621601908195,,,,,,,217.75312645253192,0.0,0.0,-4.392592551430496,-144168.58601827992,,,,,,74781590.2107741,215.23345947265625
2021-01-18,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,208.4026641845703,31746500.0,-10987159.020040806,138912400.0,,-14531464.631662479,0.0,-3.1260313898246297,0.0,215.4203580045292,29.953967407476753,1042.515946200864,,,,,,0.0,0.0,215.3316650390625,218.3846649169922,212.2786651611328,2.8356255707917923,0.0608137488042375,0.0,0.0,,,,,,3.564011084443036,3.088685819364779,,,,215.79416275024414,,215.10138668844843,,0.8677769568019245,1.0885410501875292,-0.22076409338560476,,,,-177.6826738580073,-184.5287872424114,6.846113384404106,216.30500030517578,,,217.47000122070312,,0.0,5.739525897917412,20.05971833681281,,272.9798797336876,270.13860980517245,,,,,218.71657086160005,0.0,0.0,31.075434559522122,,,,,,8.217494273538538,7.018800754248084,-91.78250572646147,,0.18845413261925795,,,,,,,216.5117206069885,0.0,0.0,-4.392592551430496,-68445.47560895924,,,,,,67808959.20684741,213.14601135253906
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,212.1169891357422,30480900.0,11926147.418129396,169393300.0,0.022479655594161475,4047726.2381334715,21.90634750547893,-0.04357891304190734,543253.584635156,215.2942069516845,41.61926996835544,1061.0964515275746,217.17449722290038,224.38292492236255,209.96606952343822,6.638374018717016,0.4490530520581529,0.0,0.0,214.95899861653646,218.09199727376304,211.8259999593099,2.9149732529369428,0.7363556430919137,0.0,0.0,211.94000244140625,223.0,217.47000122070312,5.092677869649746,0.4068716992169177,3.6426090604713885,3.0650853804406917,,,,215.63999684651694,,215.30732757351885,,0.8661091314528854,0.9537851132990374,-0.087675981846152,,,2.445497894287115,-172.614521382492,-182.54307626575815,9.928554883266145,215.47000122070312,,,217.47000122070312,,0.0,9.886170634132656,18.430077076230784,-41.8890690099994,272.9798797336876,270.13860980517245,,,,,218.4455081247923,0.0,0.0,46.60642085903534,,,,,,52.083337012632654,22.24009509359135,-47.916662987367346,,-0.8474922816556273,,,,,,,216.50869134284636,1.7822754073375746,1.7665791056887592,-2.688605240881614,-11211.335870658842,,216.62554491944138,,,,64364444.66820391,210.63714599609375
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,219.85919189453125,37777300.0,36814748.662169494,207170600.0,0.04236613003681371,46103828.122065715,151.53925859745075,13.399235001691377,1922113.4814162592,216.1545551537289,56.77587172958916,1061.0964515275746,217.27049713134767,224.79979892149257,209.74119534120277,6.930809189057244,0.9694657887001038,0.0,0.0,215.29866485595704,218.92666320800782,211.67066650390626,3.3702005114412104,1.7460495574402386,1.0,0.0,211.94000244140625,225.7899932861328,218.86499786376953,6.3745382035710785,0.8953070103440336,4.213347238896906,2.8109398990070074,,,,216.03333028157553,,216.69696892188375,,1.0346614875268807,0.7839916489642448,0.2506698385626359,,,2.3494979858398324,-161.12519422853785,-179.48337883186954,18.358184603331694,218.90999603271484,,,218.86499786376953,,0.0,23.235689576468634,15.512872250012085,130.5460839834057,272.9798797336876,270.13860980517245,,,,211.94000244140625,,1.0,0.0,64.54186509417568,,,,,,89.46222727398741,49.92101952005286,-10.537772726012586,,2.149167346162889,,,,,,,216.81209901448437,3.6499694175631925,3.584935783878862,0.8632309076304079,71633.97477115323,,217.3602545783413,,,,78489325.7559446,212.0189666748047
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,220.47659301757812,30709400.0,46470794.62567429,237880000.0,0.034499554317657666,42281434.38294807,35.629618903448986,12.589941387645625,1465099.8551659759,216.74757559045946,57.478704352692326,1064.0762855139785,217.39799728393555,225.34647894703298,209.44951562083813,7.312378000167319,0.9763176325814694,0.0,0.0,215.98399810791017,219.78199615478516,212.18600006103514,3.5169254020174665,1.6829920660684188,1.0,0.0,211.94000244140625,226.3000030517578,219.12000274658203,6.6053969170638185,0.9073814920247328,4.180013003288466,2.766786081922264,,,,216.47916412353516,,217.9697431217021,,1.1281276047104445,0.8428734543818135,0.285254150328631,,,2.2219978332519474,-147.71237625563535,-175.51200350984027,27.79962725420492,219.16500091552734,,,219.12000274658203,,0.0,22.569032690199524,14.488034722690553,169.09768158014094,272.9798797336876,270.13860980517245,,,,212.2170022583008,,0.0,0.0,65.53610080588246,,,,,,90.6797376814988,77.40843398937295,-9.320262318501197,,2.43602869613985,,,,,,,217.497920435282,0.2808259307732319,0.280432351432669,1.1464810146347038,182069.96145975858,,218.08499235380435,,,,52506231.636395894,208.76527404785156
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,221.43701171875,30172700.0,18417868.0739785,268052700.0,-0.039651286366073006,40465389.05514376,50.593035494258714,13.685268199333295,217675.78061838722,217.41139075325367,58.86310778190032,1068.7115266924516,217.5744972229004,226.0972311099011,209.0517633358997,7.834313300303151,0.991362269219536,0.0,0.0,217.19966481526694,221.04666341145835,213.35266621907553,3.542361448359847,1.637293387842435,1.0,0.0,211.94000244140625,230.07000732421875,221.0050048828125,8.332780318567714,0.7727518330741108,4.272012313311182,2.7462531852232512,,,,217.00666427612305,,219.19747447963135,,1.1102931818111579,0.7854907440003663,0.32480243781079154,,,-0.08449172973632812,-134.4057073411546,-170.9446372688752,36.5389299277206,221.0500030517578,,,221.0050048828125,,0.0,26.960631164751174,13.249037741508813,204.48082772052655,272.9798797336876,270.13860980517245,,,,212.78032229003907,,0.0,0.0,67.08230836858021,,,,,,77.16181582887158,85.76792692811927,-22.83818417112842,,2.8822520589152405,,,,,,,219.02566824416954,0.4356117358854661,0.43466569434684743,1.587086956369621,200209.60984462418,,218.8340404104175,,,,36632883.972286716,208.4026641845703
2021-01-23,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,221.43701171875,30172700.0,-9635058.477717295,298225400.0,-0.11142386642039086,34684619.19012322,0.0,13.685268199333295,131435.82223351448,218.05155556616324,58.86310778190032,1068.7115266924516,217.75099716186523,226.7978975836134,208.70409674011705,8.309399763642105,0.9531386112456307,0.0,0.0,218.3593322753906,222.35033111572267,214.3683334350586,3.655441513531163,1.4509730491703223,1.0,0.0,211.94000244140625,230.07000732421875,221.0050048828125,8.326026111988622,0.7727518330741108,4.271811509226157,2.7255656094797924,,,,217.71166356404623,,220.23632409018686,,1.1088501280346712,0.7882973399012047,0.32055278813346655,,,-2.8210044860839787,-121.74552554223683,-163.1419354190349,41.39640987679806,221.0500030517578,,,221.0050048828125,,0.0,25.030558717766706,12.300558362903748,180.75104449205526,272.9798797336876,270.13860980517245,,,,213.81770339208984,,0.0,0.0,67.08230836858021,,,,,,77.16181582887158,81.66778977974731,-22.83818417112842,,3.8898299882308986,,,,,,,220.16204014373037,0.0,0.0,1.587086956369621,229776.72819957344,,219.511750556877,,,,20759536.308177542,208.4026641845703
2021-01-24,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,221.43701171875,30172700.0,-37687985.02941309,328398100.0,-0.14274711899102796,29729673.591534194,0.0,13.685268199333295,0.0,218.66931182682447,58.86310778190032,1068.7115266924516,218.16399688720702,227.89066679919205,208.437326975222,8.916842422000377,0.9002397599327082,0.0,0.0,219.64599863688153,223.59199778238934,215.69999949137372,3.593053522483087,1.2987835373123724,1.0,0.0,211.94000244140625,230.07000732421875,221.0050048828125,8.310264361440854,0.7727518330741108,4.271630785549634,2.704719805415905,,,,218.62999725341797,,221.11535068373382,,1.107444347828229,0.7910314424198831,0.3164129054083459,,,-1.8240005493163949,-107.70950675548802,-154.1502627695096,46.440756014021574,221.0500030517578,,,221.0050048828125,,0.0,23.23894397238693,11.420120095908919,149.82934401585052,272.9798797336876,270.13860980517245,92.0,28.000000000000004,64.0,214.79284162801758,,0.0,0.0,67.08230836858021,,,,,,77.16181582887158,77.16181582887158,-22.83818417112842,,5.12725289535763,,,,,,,222.48905410574875,0.0,0.0,1.587086956369621,271195.9345870555,,220.12491687986414,,,,4886188.644068368,208.4026641845703
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,224.94554138183594,33152100.0,-7517190.29534426,361550200.0,-0.11133523049721115,42437517.17893047,-15.681138034958067,13.23114682099714,525269.2202093496,219.44156694857546,69.18568359488089,1068.7115266924516,218.74549713134766,229.6578203362087,207.83317392648664,9.977186591693473,0.9941432472942667,0.0,0.0,221.1239990234375,225.37799835205078,216.86999969482423,3.8476143226429107,1.4880114107351738,1.0,0.0,211.94000244140625,230.07000732421875,221.0050048828125,8.288172840388198,0.9702146497801658,4.400467462854046,2.639049483213094,1.723753009590439,,,219.72916412353516,219.23768967848557,222.40991192920507,220.68615891961463,1.0927767034110534,0.7891133914849559,0.3036633119260975,,,-5.725492858886724,-95.75334373698041,-144.36792544244847,48.614581705468055,221.0500030517578,221.0050048828125,221.02750396728516,221.0050048828125,,0.0,21.1192039343316,12.970518745857323,134.2492494468278,272.9798797336876,270.13860980517245,100.0,24.0,76.0,215.70947156978966,,0.0,0.0,72.67559646011162,,,,,,97.0066059360383,83.77674586459382,-2.9933940639617007,,6.096885765314262,0.7810879567749962,,,8.027633380026506,,,225.6183628495479,1.5844221639333522,1.5720012242650405,3.1966552778005974,326792.00486416504,,221.0206389655244,,,,-10987159.020040806,208.4026641845703
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,227.6896209716797,49169600.0,-2720035.641589286,410719800.0,-0.04823393559794976,56042876.16104196,42.776312543697905,19.317647586369784,1125082.0149895712,221.064619491024,79.90336301844638,1068.7115266924516,219.7494972229004,231.72932151136973,207.76967293443107,10.903164230057584,1.0250704979146945,1.0,0.0,223.03733266194664,227.45333150227867,218.6213338216146,3.9598741498808008,1.5521593760664734,1.0,0.0,212.02999877929688,234.17999267578125,223.10499572753906,10.07965623421508,0.9164789456208297,4.425420106217079,2.4808417018532745,2.3874138044691904,,,221.3383305867513,219.61884366548978,223.9360796064127,221.5486658019435,1.2466893726511106,0.6928694797942732,0.5538198928568374,,,-7.099503326416027,-81.74326423222726,-133.38801259252884,51.64474836030158,223.10499572753906,223.05999755859375,223.0824966430664,223.05999755859375,,0.0,26.699448268712956,11.985834570340595,163.25063093131328,,221.33999633789062,100.0,20.0,80.0,216.57110371505541,,0.0,0.0,76.09662695192134,1.0,,,,,91.64789456208297,88.6054387756643,-8.352105437917034,,9.064875209511078,1.0776024291671662,,,12.033747345599881,,,228.60131350799537,1.2198854470653053,1.2125048074865141,4.455536257392634,447268.8682141301,,222.09772114319395,,,,11926147.418129396,212.1169891357422
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,228.24818420410156,69870600.0,-35145506.50516242,480590400.0,-0.12363167768314744,53726134.93900904,46.58332311915516,22.509186145921603,771231.4118031402,223.16541558766872,83.04225102482873,1068.7115266924516,220.47999725341796,233.72925198749095,207.23074251934497,12.018554879465462,0.9687054816421491,0.0,0.0,225.18033294677736,230.37833251953126,219.98233337402343,4.616743837911005,1.2425607526182554,1.0,0.0,212.02999877929688,240.44000244140625,226.23500061035156,12.885524317861424,0.7346002262232004,5.012878400771152,2.3708296294012903,2.925638423289115,,,223.0258305867513,220.02192042424127,225.3151433433468,222.38950492005768,1.210637565600513,0.6279944261836026,0.5826431394169105,,,-7.830003356933588,-67.6453673430812,-121.1616452019815,53.516277858900295,226.53500366210938,226.19000244140625,226.3625030517578,226.19000244140625,,40.25062880289655,31.924487243503,10.148059801879283,157.64566049181568,,221.33999633789062,100.0,16.0,84.0,217.97981483191347,,0.0,0.0,76.73518566375128,1.0,,,,,73.46002262232004,87.37150770681376,-26.539977377679957,,9.522690139298792,1.3155469833618245,,,19.00916906733946,,,230.5118381251016,0.24533726205717699,0.24503680152383467,4.711804610113646,553834.8584234171,,223.1265090244597,,,,36814748.662169494,219.85919189453125
