Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,momentum_tsi_ema_12,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,AAPL_Close_7d_ago,sentiment
2019-01-02 00:00:00.000000,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.75008010864258,148158800,-1985848487.3022332,1969674800,-0.37298590170602647,3488102.4445859175,-0.26895135614667226,-0.06860110688604325,169059.83215332616,38.564610004462054,44.76869241339863,962.6498393657092,39.3178747177124,42.252825185528124,36.382924249896675,14.929344421017507,0.5276196866525974,0,0,38.66758346557617,39.903084182739256,37.43208274841309,6.390369433160929,0.8287800910895459,0,0,36.647499084472656,42.27000045776367,39.458749771118164,14.300115185926165,0.503779415905367,1.3055280922906964,8.94848344201158,-0.8704376092457977,-1.229514922206395,0.3590773129605973,38.55270799001058,40.00663463885967,39.2105450881968,40.0809826974426,0.9331879058347695,1.096398634165656,-0.16321072833088646,,,-1.6353757858276339,-265.7202521608693,-343.82438315716877,78.10413099629949,38.24374961853027,40.135000228881836,39.189374923706055,41.44124984741211,,52.167627504460924,9.322489459519891,20.716791363807463,-11.880732838231,,44.15500068664551,20,64,-44,37.348273812797856,,0,0,43.59390826599481,1,1,0.9856467354194184,,50.38166311402006,73.0025690209307,59.90053476081107,-26.997430979069314,-1.9364339379703281,4.770120510321625,-2.171697275529466,-3.0436924344130913,0.8719951588836254,-4.501600857897991,2.119728635216533,-6.621329493114524,38.45785412961736,0.11410718239708295,0.11404212963359583,-11.569046617915667,892085.128180399,,39.66907969547548,,,,,-2134521659.749775,37.57080078125,0.1353904282115869
2019-01-03 00:00:00.000000,35.994998931884766,36.43000030517578,35.5,35.54750061035156,33.989906311035156,365248800,-2313786458.835577,1604426000,-0.39788562485896684,-202201700.1720967,-0.8071487266653906,-0.07268908001065687,-36212412.62292035,38.173920853882166,42.905679084431235,962.6498393657092,39.026749801635745,42.2323419162539,35.82115768701759,16.427666310474045,-0.04268432584078526,0,1,38.542083485921225,39.74658406575521,37.337582906087235,6.250313791541499,-0.7430807115021876,0,1,35.5,42.27000045776367,38.885000228881836,17.347077305115267,0.007016337834525543,1.5729752372852597,9.071337322400199,-1.098169425597014,-1.2032458228845189,0.10507639728750484,38.37479146321615,39.75374999413123,38.64699978391292,39.74516920950993,0.9003057088987482,1.0386548141987022,-0.13834910529995403,,,-1.3442508697509794,-250.63139931038057,-325.40188191324455,74.77048260286398,37.670000076293945,39.56125068664551,38.61562538146973,40.86750030517578,,52.77815457459434,7.599158595476613,31.08817677512537,-187.47968953051702,,44.15500068664551,16,100,-84,,39.84000015258789,0,1,24.84921921850416,0.3475283249951071,0.7825094416650357,0.922718725694818,,31.651423873628023,1.0944840710025885,42.516225797391975,-98.90551592899742,-2.3141546810374507,-5.665755674517356,-2.7630261675530927,-2.987559181041092,0.22453301348799926,3.416336771640919,2.3790502625014103,1.0372865091395087,38.38210757067747,-9.960737025028877,-10.492435551203627,-20.377421333030977,-884266.1871577067,,39.27654835403511,,,,,-1961376445.5914342,37.326969146728516,0.1336227689339122
2019-01-04 00:00:00.000000,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.44089889526367,234428400,-2107983843.7502563,1838854400,-0.31071702133556645,-122495081.29353371,0.29316684744360344,-0.003921768644168092,-26373887.50902405,38.05727412439678,60.853489373171755,1003.7446898221955,38.811499786376956,41.935923055751516,35.687076517002396,16.10050261686228,0.22050823318545087,0,0,38.50575014750162,39.70500055948893,37.30649973551432,6.228941949674574,-0.10068835765715554,0,1,35.5,42.27000045776367,38.885000228881836,17.443284838325106,0.23116669437064544,1.5746777288155227,8.658456450995068,-1.1430230647314517,-1.1912012712539055,0.04817820652245386,38.3233331044515,39.559230657724235,38.403614990496926,39.54663805522838,0.9634268696961811,0.9457556222080953,0.017671247488085795,,,-2.103999328613284,-231.5580272527469,-306.74405953324344,75.18603228049653,37.670000076293945,39.321250915527344,38.495625495910645,40.86750030517578,,52.38299199573923,10.317475480127072,28.797858757337536,-123.03277300999474,,44.15500068664551,12,96,-84,,39.753200149536134,0,0,36.24203518779859,0.7440934373677314,0.6972072541209462,0.8265722319286607,,39.11338108219205,36.05987492364014,36.71897600519114,-63.94012507635986,-2.593147378809313,-1.6386925567011374,-2.8903166512793748,-2.9681106750887487,0.07779402380937395,4.131352871571046,2.7295107843153374,1.4018420872557087,38.3716354532461,4.268930277240135,4.180324359937826,-16.978388964797386,-3082090.1462430437,,39.065924570480234,,,,,-1987369813.0429482,37.346092224121094,0.22011287839917906
2019-01-05 00:00:00.000000,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.44089889526367,234428400,-1902181228.6649356,2073282800,-0.22636625357014872,-104995783.96588604,0,-0.003921768644168092,10007584.946049627,37.92866443144837,60.853489373171755,1003.7446898221955,38.59624977111817,41.57577325224147,35.616726289994865,15.439445535731291,0.24303757729878842,0,0,38.33483352661133,39.39008407592773,37.27958297729492,5.505439581908551,-0.1016745979070781,0,1,35.5,42.087501525878906,38.79375076293945,17.0677243642681,0.23757089399689843,1.5359599559339705,8.224875403967248,-1.1651389009224573,-1.185988797187616,0.02084989626515865,38.35312461853027,39.35403823852539,38.19767401145263,39.362812912375084,0.9618124079960099,0.9433610918611673,0.01845131613484252,,,-1.888749313354495,-215.8250131435443,-288.28839169564077,72.46337855209646,37.670000076293945,39.321250915527344,38.495625495910645,40.86750030517578,,52.01605531537378,9.740317398002555,27.186910714699398,-111.73334030877992,,43.53375053405762,8,92,-84,,39.668136146545415,0,0,36.24203518779859,0.7440934373677314,0.6119050665768566,0.6972072541209462,,44.56250861400578,36.05987492364014,24.404744639427623,-63.94012507635986,-2.9413898019229663,0.9739104120060054,-2.9599990821696456,-2.9664883565049283,0.00648927433528268,4.625455912521461,3.1086998099565624,1.5167561025648983,38.26720927755969,0,0,-16.978388964797386,-1927552.2816825232,,38.87536019488297,,,,,-2013363180.4944623,37.346092224121094,0.22375690607734808
2019-01-06 00:00:00.000000,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.44089889526367,234428400,-1696378613.5796149,2307711200,-0.15514510287037883,-89996386.25647375,0,-0.003921768644168092,0,37.78615197237455,60.853489373171755,1003.7446898221955,38.40024967193604,41.23778661761811,35.56271272625396,14.778742169251183,0.2647165357161382,0,0,38.14833348592122,39.15483411153157,37.14183286031087,5.276773759890732,-0.038168994458047764,0,1,35.5,41.88249969482422,38.69124984741211,16.62098488773297,0.24520152002170775,1.5011139603405734,7.767128343718335,-1.1691881868165765,-1.182628675113408,0.013440488296831532,38.38291613260905,39.158172754141,38.023416259953606,39.19260444677018,0.9600488281122562,0.9407453930493391,0.019303435062917096,,,0.8922498703002901,-199.61198728999426,-269.9543291223198,70.34234183232553,37.670000076293945,39.321250915527344,38.495625495910645,40.86750030517578,,51.67532839789157,9.18687331685022,25.642152550765957,-102.30442420775965,,43.53375053405762,4,88,-84,,39.58477342361451,0,0,36.24203518779859,0.7440934373677314,0.7440934373677314,0.684401919355178,-31.655958983099268,50.04575508307285,36.05987492364014,36.05987492364014,-63.94012507635986,-3.2573160171508775,0.9739104120060054,-2.983185739555841,-2.9698278331151107,-0.013357906440730538,4.945310101119443,3.4760218681891386,1.469288232930304,38.18209154093955,0,0,-16.978388964797386,-1606979.8292928047,,38.70294480743783,,,,,-2039356547.9459763,37.346092224121094,0.20569620253164558
2019-01-07 00:00:00.000000,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.36201095581055,219111200,-1611875981.4924994,2088600000,-0.1358939732373704,-79722155.97714143,0.09945561435505818,0.0750424615596469,-487704.7071606085,37.75356445368906,70.89280078953642,1001.510522832951,38.173499488830565,40.68437682476274,35.66262215289839,13.155080721204751,0.2628316399926623,0,0,37.92633336385091,38.90683415730794,36.945832570393875,5.170554105773836,0.01869738341677527,0,0,35.5,41.86249923706055,38.68124961853027,16.667319795823783,0.23300563406121863,1.424252762670774,6.997649343793889,-1.1656178554519059,-1.1792265111811076,0.013608655729201669,38.19041601816813,38.954614932720474,37.8632750151831,39.028892870635005,1.0234276445517516,0.8529192318610767,0.17050841269067496,,,0.8639989852905288,-183.63494768249075,-251.94087939211855,68.3059317096278,37.670000076293945,39.321250915527344,38.495625495910645,40.86750030517578,,51.251132092653506,9.200308238109931,24.70949051482061,-84.28997634324524,,43.53375053405762,20,84,-64,,39.50307795514222,0,0,35.87276460721371,0.731239738187456,0.7398088709743064,0.6986024583062981,-31.11351887530337,51.672158723649225,34.15894278393784,35.426230877072705,-65.84105721606215,-3.4810293758616666,-5.8789881025714505,-2.986551166889252,-2.973172499869939,-0.013378667019313006,4.5723957797363415,3.6952966504985794,0.8770991292377621,38.0918114121387,-0.22258319390364711,-0.2228312784927855,-17.163181118269797,-3022778.708832893,,38.53909274662902,,,,,-2056857556.1263688,37.707054138183594,0.2517921146953405
2019-01-08 00:00:00.000000,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.03611755371094,164101200,-1554192553.3303494,2252701200,-0.09954094581769493,-51805898.48351101,0.35254673428221844,0.10022437115123393,2640576.296187599,37.779432263625885,73.41805903284988,1020.6024389385715,38.04674949645996,40.38080205811518,35.71269693480474,12.269392747322032,0.4230416867293696,0,0,37.774583435058595,38.738334274291994,36.8108325958252,5.102641784999493,0.45482056590069253,0,0,35.5,40.52750015258789,38.013750076293945,13.214007028525977,0.4351068987783105,1.3790778526146341,6.018297376545574,-1.0932977306182252,-1.1620407550685312,0.068743024450306,38.07791614532471,38.760384192833534,37.83623270515493,38.92953043577315,1.0495237128271822,0.8054602998433238,0.24406341298385836,,,1.010749435424806,-165.4458587998123,-233.90093031348428,68.45507151367198,37.670000076293945,38.885000228881836,38.27750015258789,40.86750030517578,,49.75954822522302,12.545127815896887,23.488019028699206,-31.893034657775914,,43.53375053405762,16,80,-64,,39.42301639603937,0,0,41.37030392955197,0.8813741678611354,0.7855691144721076,0.7564904742713817,-28.922698107088358,54.32860657607912,50.403224034349854,40.20734724730928,-49.596775965650146,-2.9511173809275846,-3.4582094829053673,-2.808402049498062,-2.940218409795564,0.13181636029750177,2.1809568245695683,3.3924286853127774,-1.2114718607432091,38.07746332342576,1.9063120826344981,1.8883696214533785,-15.584052831057315,-4062980.780466477,,38.45798867552149,,,,,-2074358564.3067613,37.707054138183594,0.24680851063829787
2019-01-09 00:00:00.000000,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.64809036254883,180396400,-1463626399.1877387,2433097600,-0.04901215346389848,-27911686.4294701,0.3242501271717487,0.06521864806240027,6191726.068549545,37.74714139311585,72.59821491782752,1020.6024389385715,38.0027494430542,40.28010599911696,35.725392886991436,11.98521996138886,0.5712997588650954,0,0,37.676000086466466,38.6630007425944,36.68899943033854,5.239413174767817,0.8300399544504075,0,0,35.5,39.84000015258789,37.670000076293945,11.420226736729221,0.6514975323128579,1.36366991476528,5.673392152251557,-0.9731233483906152,-1.1242572737329481,0.15113392534233294,38.017082850138344,38.6433649796706,37.911812195077005,38.88493554346762,1.066721187155835,0.8311457334761715,0.2355754536796636,,24.746363656829715,1.0547494888305664,-145.34977592517774,-215.9748511592694,70.62507523409167,37.670000076293945,38.885000228881836,38.27750015258789,40.86750030517578,,47.50550742037905,15.232373407275162,22.011948795853183,9.155935829164449,,43.53375053405762,12,76,-64,,39.344556068118585,0,0,45.904121134962715,1,0.8708713020161971,0.798749762487537,-25.642557626143386,53.03695331055583,65.14975323128579,49.90397334985783,-34.85024676871421,-2.5049851137049046,-1.869038116110373,-2.5025715866310407,-2.8526890451626596,0.3501174585316189,0.863311308192263,2.8866052098886748,-2.0232939016964115,38.08135334956701,1.6981741682214002,1.6839163790430156,-14.150523022374916,-3439319.403955677,,38.44556112448596,,,,,-1985848487.3022332,37.75008010864258,0.24663359319631467
2019-01-10 00:00:00.000000,38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.76521682739258,143122800,-1336150293.1808796,2576220400,0.04573287768355324,-21419625.575366464,0.045496217111161516,0.04812597327786371,3520890.4980748063,37.706591106584085,71.47004607391844,1023.8644623511373,38.041124534606936,40.32146594840494,35.76078312080893,11.988822316351472,0.5896524147345804,0,0,37.55141677856445,38.54416732788086,36.55866622924805,5.2874199403474895,0.952572897085655,0,0,35.5,39.84000015258789,37.670000076293945,11.408706250625391,0.6797236541985839,1.3050529385475411,5.4886135836472185,-0.8581077160307728,-1.071027362192513,0.2129196461617402,37.966458002726235,38.531057357788086,37.994610436286614,38.85271815231739,1.0456973439130486,0.8286334156917634,0.21706392822128517,,24.75311077858295,1.0163743972778292,-126.77285237552678,-198.28334599339368,71.5104936178669,37.60625076293945,38.885000228881836,38.245625495910645,40.86750030517578,,45.41246953016678,14.605019798370764,21.10537467592635,16.020338769442546,,43.53375053405762,8,72,-64,,39.26766494675621,0,0,46.75288816369628,1,0.9604580559537119,0.8722994908140055,-22.758641947911567,70.9012857413748,67.9723654198584,61.17511422849801,-32.0276345801416,-2.053426372303683,-1.5553944455193434,-2.2086169432642144,-2.7238746247829706,0.5152576815187562,-1.6891776398431275,1.9714486399423141,-3.6606262797854416,38.08950544277581,0.3196174424155096,0.31910775161971827,-13.876133119731938,-3153134.3826119243,,38.44598394719582,,,,,-2313786458.835577,33.989906311035156,0.20955882352941177
2019-01-11 00:00:00.000000,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.40425491333008,108092800,-1367245688.5600495,2468127600,0.11305885647183848,-24189007.050090898,0.024058557910435846,0.017209088168042518,-603810.6162491154,37.634172726441044,63.889610571294774,1013.8121521681113,38.060624504089354,40.335027803101795,35.78622120507691,11.951476512257816,0.5026103148568692,0,0,37.417416636149085,38.39291712443033,36.441916147867836,5.214151996473292,0.8357669694959959,0,0,35.5,39.84000015258789,37.670000076293945,11.402861117325038,0.5927415279004663,1.231797858315834,5.340880215246007,-0.788330902914808,-1.014488070336972,0.22615716742216407,37.88437461853027,38.4042304112361,38.00659318786301,38.79492409077782,0.9885870126921285,0.8528234620171304,0.135763550674998,,24.638238710315694,1.3743768692016616,-109.01210164818016,-180.87132926976153,71.85922762158137,37.06624984741211,38.79375076293945,37.93000030517578,40.86750030517578,,43.46893434639826,14.143116303869451,20.437888671103728,9.636472900259028,,43.53375053405762,4,68,-64,,39.192311647821086,0,0,44.43895075800221,0.8943584560429553,0.9647861520143183,0.9320385033280759,-21.011524829703117,67.26931169322587,59.27415279004663,64.13209048039694,-40.72584720995337,-1.5937649109784289,-2.5219244377869083,-2.032046514822817,-2.58550900279094,0.5534624879681229,-5.26411343152429,0.5243362256489934,-5.788449657173284,38.088984306656876,-0.9818008684413626,-0.9866523136390803,-14.721697992697692,-3203451.933966017,,38.410413887608904,,,,,-2107983843.7502563,35.44089889526367,0.2689969604863222
