Date,CNDX.L_Open,CNDX.L_High,CNDX.L_Low,CNDX.L_Close,CNDX.L_Adj Close,CNDX.L_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,CNDX.L_Close_7d_ago
2021-01-10,731.8099975585938,735.9500122070312,730.719970703125,734.010009765625,734.010009765625,14294.0,29705.627661258946,67435.0,,,0.0,,0.0,,,1011.8773816250076,,,,,,0.0,0.0,725.0996887207032,732.5160766601564,717.6833007812501,2.0456188451929767,1.100718376497088,1.0,0.0,,,,,,7.217539672851562,,,,,,,,,,,,,,,,,,720.635009765625,,,720.635009765625,,0.0,0.0,0.0,,770.2900165097933,769.0063405912216,,,,706.5329555175781,,0.0,0.0,,,,,,,,,,,,,,,,,,734.010009765625,0.0,0.0,1.287467183327906,,,,,,,461.6692664179948,724.6799926757812
2021-01-11,735.9000244140625,736.9299926757812,728.0999755859375,731.9500122070312,731.9500122070312,12182.0,28146.74325457067,55253.0,,,-59437.52000204077,,-34.18875754405863,,,1009.0375498679321,,,,,,0.0,0.0,725.871024576823,733.954423014323,717.7876261393229,2.2272271970664703,0.87601682492892,0.0,0.0,,,,,,7.378787414550781,,,,,726.3420817057291,,728.1282897742574,,,,,,,,,,,721.125,,,721.125,,0.0,0.0,0.0,,770.2900165097933,769.0063405912216,,,,707.1212966513672,,0.0,0.0,,,,,,,,,,,,,,,,,,733.9015459505528,-0.28064979103643584,-0.28104435095643865,1.0032041183317908,13.721240901534797,,,,,,-7022.843943972645,717.10498046875
2021-01-12,729.5900268554688,730.409423828125,725.47998046875,727.6199951171875,727.6199951171875,15549.0,26098.288992770857,39704.0,,,-144890.00044196233,,-126.17241026232237,,,1009.0375498679321,,,,,,0.0,0.0,726.1933410644531,734.5536926269531,717.8329895019531,2.3025139696944645,0.5853226112603696,0.0,0.0,,,,,,7.287911846923828,,,,,726.5870819091797,,728.0500905962466,,,,,,,,,,,721.125,,,721.125,,0.0,0.0,0.0,,770.2900165097933,769.0063405912216,,,,708.3136444923438,,0.0,0.0,,,,,,,,,,,0.40569664833034724,,,,,,,733.8082600728395,-0.5915727874349686,-0.5933295108739856,0.4056966483303448,9.898236487384496,,,,,,-2002.959514318889,718.5399780273438
2021-01-13,729.1099853515625,732.8400268554688,724.0599975585938,731.9099731445312,731.9099731445312,23334.0,44488.826378417216,63038.0,,12688.376571359187,19013.615832942265,,45.59138364933496,727.7880585997339,46.51209300921443,1009.0375498679321,,,,,,0.0,0.0,726.692344156901,735.714707438151,717.6699808756509,2.4831315077958203,0.7891497950694025,0.0,0.0,,,,,,7.437123591918946,0.46975040626207765,,,,727.1895802815756,,728.6439186805981,,,,,,,,,,,721.125,,,721.125,,0.0,0.0,0.0,,770.2900165097933,769.0063405912216,,,,709.4582984196812,,0.0,0.0,61.147915757590425,,,,,,84.11888055176888,,-15.881119448231118,,0.9976790503149248,,,,,,,733.74092646008,0.589590453276756,0.5878591704164826,0.9976790503149147,19.755853814122414,,,,,,8694.759691239902,720.3300170898438
2021-01-14,730.5499877929688,734.7100219726562,729.3200073242188,731.8800048828125,731.8800048828125,5100.0,44233.33549403266,57938.0,,10853.917327627072,376772.850605787,17337.102296976827,137.36621541915747,727.9670354839161,49.03452639100975,1008.9962345388778,,,,,,0.0,0.0,727.7728454589844,735.7952087402343,719.7504821777344,2.2046338582997014,0.7559818896152132,0.0,0.0,,,,,,7.232412697570801,0.47610960405046265,,,,727.7895812988281,,729.1417780963234,,1.0092536884034062,0.9255475094215118,0.08370617898189447,,,,-50.50253669563188,-50.50253669563188,0.0,721.125,,,721.125,,0.0,0.0,0.0,,770.2900165097933,769.0063405912216,,,,710.5571661899253,,0.0,0.0,61.068850654287424,,,,,,84.02407423855662,,-15.975925761443373,,0.9935436716620524,,,,,,,733.4626664807689,-0.004094528400810926,-0.0040946122289220455,0.9935436716620449,31.203038432385537,,,,,,18636.447743183115,727.4299926757812
2021-01-15,726.2100219726562,727.8900146484375,718.5700073242188,724.989990234375,724.989990234375,7936.0,47230.58535159558,50002.0,,1492.049673680348,-1031707.3900472268,-56356.282706396516,-74.91936896888501,727.7726658505302,45.7170412042048,1008.9962345388778,,,,,,0.0,0.0,728.4798482259114,736.5722127278646,720.3874837239583,2.2217126586715303,0.2843734059004539,0.0,0.0,,,,,,7.840171183673095,0.5783994752762991,,,,727.8154144287109,,728.5030415021776,,0.907764955221566,0.9565464390483452,-0.04878148382677927,,,,-48.15228563737056,-49.32741116650122,1.1751255291306606,725.7929992675781,,,721.125,,0.0,16.53551291790665,28.86157245109177,,770.2900165097933,769.0063405912216,,,,711.6120792493596,,0.0,0.0,46.25920610321836,,,,,,62.22711808116656,76.79002429049736,-37.77288191883344,,0.04277716533184898,,,,,,,733.1821400953398,-0.9414131554995486,-0.945872458188024,0.04277716533185316,24.959757684978452,,,,,,22326.174382541725,734.010009765625
2021-01-16,726.2100219726562,727.8900146484375,718.5700073242188,724.989990234375,724.989990234375,7936.0,50227.8352091585,57938.0,,1278.8997202974413,0.0,-56356.282706396516,-74.7105480204438,727.5951128956318,45.7170412042048,1008.9962345388778,,,,,,0.0,0.0,729.3331807454427,736.8695454915365,721.7968159993491,2.06664524391744,0.21185109416851322,0.0,0.0,,,,,,7.9881547977276615,0.6651402490683509,,,,728.4724985758463,,727.9625720763618,,0.9130383714877798,0.9590308387220031,-0.045992467234223344,,,,-45.96666712358897,-48.20716315219713,2.240496028608163,727.75,,,721.125,,0.0,15.182164409756021,26.49939800791089,,770.2900165097933,769.0063405912216,,,,712.6247957864165,,0.0,0.0,46.25920610321837,,,,,,62.22711808116656,69.49277013362992,-37.77288191883344,,1.099561428296148,,,,,,,732.9872938293836,0.0,0.0,0.04277716533185316,26.97164008208951,,,,,,26015.901021900336,734.010009765625
2021-01-17,726.2100219726562,727.8900146484375,718.5700073242188,724.989990234375,724.989990234375,7936.0,53225.08506672141,65874.0,,1096.1997602549498,0.0,-56356.282706396516,0.0,727.4322846710295,45.7170412042048,1008.9962345388778,,,,,,0.0,0.0,729.3866475423176,736.5446126302083,722.228682454427,1.9627354331230387,0.1928835741752468,0.0,0.0,,,,,,8.12134005037677,0.7418066789005863,,,,729.009999593099,,727.5052517929793,,0.917741397885897,0.9612465176403443,-0.04350511975444726,,,,-44.43282848721233,-47.263579485950935,2.8307509987386013,727.75,,,721.125,,0.0,13.952390477192106,24.35291427744728,,770.2900165097933,769.0063405912216,,,,713.597003661991,,0.0,0.0,46.25920610321836,,,,,,62.22711808116656,62.22711808116656,-37.77288191883344,,0.8976553016213383,,,,,,,732.8617772770815,0.0,0.0,0.04277716533185316,33.8681653441551,,,,,,29705.627661258946,734.010009765625
2021-01-18,719.989990234375,722.4000244140625,719.989990234375,721.989990234375,721.989990234375,7671.0,58285.854706593775,58203.0,,-2347.9716340671857,-63934.667989477595,-44824.32625880359,-31.74250722076914,727.5166229638749,46.42000726046048,1004.8210200608985,,,,,,0.0,0.0,728.1766479492187,735.0526123046875,721.30068359375,1.8885429448564937,0.050124361107016444,0.0,0.0,,,,,,7.809206045339093,0.8147271240464807,,,,729.1483306884766,,726.6567500147326,,0.9667179777849706,1.0245843124051675,-0.05786633462019686,,,,-43.84590612595311,-46.580044813951375,2.734138687998268,727.75,,,721.125,,0.0,13.328633175265136,23.264189866487676,,770.2900165097933,769.0063405912216,,,,714.5303232225426,,0.0,0.0,40.869343331868485,,,,,,52.7364461727985,59.0635607783772,-47.2635538272015,,0.23044619898495894,,,,,,,730.981533760531,-0.4137988165919593,-0.4146573330675807,-0.37119866266402957,27.698998911591005,,,,,,28146.74325457067,731.9500122070312
2021-01-19,728.9199829101562,729.0800170898438,725.0599975585938,725.469970703125,725.469970703125,6604.0,53028.844503751556,64807.0,0.2936308161472868,1270.5658873174118,357625.90469554433,36948.63446501502,0.08866956350257738,728.0235470288314,52.768193589345785,1009.6642416729685,726.4972442626953,736.4010115568419,716.5934769685487,2.7264431826435156,0.4481372325772722,0.0,0.0,727.4743143717448,734.2292765299478,720.7193522135416,1.8570998383734765,0.3516391637971165,0.0,0.0,705.3200073242188,736.9299926757812,721.125,4.351012423129384,0.6374556379827688,7.737288126352058,0.8421372648725739,,,,728.9849955240885,,726.4741685821775,,1.0157666489348227,0.8990597056513919,0.11670694328343079,,,7.51276550292971,-42.38531288140547,-45.88092282519372,3.495609943788253,727.75,,,721.125,,0.0,18.497951508987395,21.777444814882593,11.0016492181466,770.2900165097933,769.0063405912216,,,,715.4263100006722,,0.0,0.0,48.382413760313575,,,,,,63.74556379827688,59.56970935074731,-36.25443620172312,,-0.2694447565251603,,,,,,,730.5553608747731,0.4819984370725505,0.48084054380019836,0.10901060265606777,16.924640002884143,,726.4768951834445,,,,26098.288992770857,727.6199951171875
2021-01-20,735.6900024414062,746.8699951171875,735.52001953125,746.3800048828125,746.3800048828125,8309.0,60620.4281839374,73116.0,0.32241826104301874,25909.267046132558,1929454.870036914,206003.22258538168,271.3193444759452,729.6767839182079,61.23531121812569,1009.6642416729685,727.5822448730469,740.6887339005517,714.475755845542,3.6027511995683015,1.2171165355694145,1.0,0.0,728.4106486002604,735.7776041666666,721.0436930338541,2.0227479047877353,1.7195917377656957,1.0,0.0,705.3200073242188,746.8699951171875,726.0950012207031,5.710692926573359,0.9882072111111927,9.103561755123103,0.8267154655629603,,,,730.0158284505209,,729.5366049361214,,1.0671638132643557,0.7867565990635726,0.2804072142007831,,,6.427764892578125,-37.396457578735806,-44.66885636141402,7.272398782678216,732.7200012207031,,,726.0950012207031,,0.0,29.614806976477144,18.031713380807677,210.11901910149982,770.2900165097933,769.0063405912216,,,,716.2864573076765,,0.0,0.0,71.67263329398556,,,,,,98.47895201536963,71.65365399548166,-1.521047984630367,,1.685262455908106,,,,,,,731.3930479362396,2.882274253119199,2.8415180138682494,2.9944268403087726,20.160780227626734,,728.3724294405272,,,,44488.826378417216,731.9099731445312
2021-01-21,753.219970703125,754.8099975585938,749.4600219726562,753.3699951171875,753.3699951171875,11250.0,65814.31551366566,84366.0,0.331792743648093,33441.85605907344,520255.5197477341,167633.44443502478,344.8465503148326,731.7460625511978,61.656979550809666,1009.6642416729685,729.0167449951172,746.1884045303734,711.8450854598609,4.7109094964262495,1.2091117219063507,1.0,0.0,730.4326497395833,737.451601155599,723.4136983235677,1.921861356695391,2.1339581240914742,1.0,0.0,705.3200073242188,754.8099975585938,730.0650024414062,6.78859444232745,0.9709031576974115,9.036204847188918,0.8267154655629603,,,,731.629160563151,,733.2032803485931,,1.0821892175770111,0.7926700081582959,0.28951920941871523,,,4.993264770507835,-31.509218382857064,-43.0239016140944,11.514683231237335,736.6900024414062,,,730.0650024414062,,0.0,34.00607605235025,16.80546654642504,250.8389750690873,770.2900165097933,769.0063405912216,,,,718.1214695762471,,0.0,0.0,75.63103201178113,,,,,,96.0264822587056,86.08366602411736,-3.973517741294404,,2.6375642149272993,,,,,,,733.6843293939236,0.9365189566503007,0.932160806673199,3.958989171961602,38.12321428385781,,730.7531499811615,,,,44233.33549403266,731.8800048828125
2021-01-22,752.3099975585938,754.8300170898438,750.4500122070312,752.2000122070312,752.2000122070312,4974.0,64814.968616979386,79392.0,0.3201155789066393,27833.091622760494,44469.71959314243,139115.92157366834,97.63376519369547,732.2703831796075,53.27017915679984,1008.0962340334162,730.3927459716797,750.1670643678394,710.61842757552,5.414708321028828,1.0514037399030307,1.0,0.0,732.8983378092448,739.8623453776042,725.9343302408854,1.9004020637230528,1.885816586808615,1.0,0.0,705.3200073242188,754.8300170898438,730.0750122070312,6.778546205269227,0.9468793301543939,8.570584850751276,0.8277567152712537,,,,733.1449940999349,,736.1258544806606,,0.985356343269129,0.8322848370445162,0.15307150622461285,,,1.5572662353515625,-25.807058481512158,-41.110919043807485,15.303860562295327,736.7000122070312,,,730.0750122070312,,0.0,32.77627816005677,16.189432643768058,199.63693988160563,770.2900165097933,769.0063405912216,,,,721.0565518148348,,0.0,0.0,73.77281129033591,,,,,,92.746816948445,95.75075040750674,-7.253183051554999,,2.4781681720136834,,,,,,,736.3727183794964,-0.15529990811145034,-0.155420623415381,3.7975409573039354,46.25936138333244,,732.7957082883872,,,,47230.58535159558,724.989990234375
2021-01-23,752.3099975585938,754.8300170898438,750.4500122070312,752.2000122070312,752.2000122070312,4974.0,63815.621720293115,84366.0,0.3088628727275503,23856.935676651854,0.0,139115.92157366834,-7.724617429463671,732.8654999493406,53.27017915679984,1008.0962340334162,731.7687469482422,753.4950999641222,710.0423939323622,5.93803796800213,0.9701954636347759,0.0,0.0,735.1873392740886,741.7113444010417,728.6633341471354,1.7747871266104398,1.8038518978669096,1.0,0.0,705.3200073242188,754.8300170898438,730.0750122070312,6.765799984230105,0.9468793301543939,8.151526853957398,0.8287966568177799,,,,734.8324940999349,,738.5988018231792,,0.9852502525570426,0.8310697702485202,0.15418048230852233,,,-4.14875183105471,-20.91680901945379,-37.823615968676584,16.906806949222794,736.7000122070312,,,730.0750122070312,,0.0,31.531523727557204,15.574601760756398,165.20882532822625,770.2900165097933,769.0063405912216,,,,724.4338983423357,,0.0,0.0,73.77281129033591,,,,,,92.746816948445,93.84003871853186,-7.253183051554999,,2.7665823706923187,,,,,,,738.3359422522753,0.0,0.0,3.7975409573039354,48.464706392882015,,734.6437372330199,,,,50227.8352091585,724.989990234375
2021-01-24,752.3099975585938,754.8300170898438,750.4500122070312,752.2000122070312,752.2000122070312,4974.0,62816.274823606844,89340.0,0.34808693694373166,20448.802008558734,0.0,139115.92157366834,0.0,733.5467898159502,53.27017915679984,1008.0962340334162,733.5234985351562,755.8886480626134,711.1583490076991,6.098004923392428,0.917536078820898,0.0,0.0,737.2396728515625,743.6626770019532,730.8166687011719,1.7424466932299358,1.6645905097662803,1.0,0.0,705.3200073242188,754.8300170898438,730.0750122070312,6.749614683714469,0.9468793301543939,7.774374656842907,0.8298352951206656,,,,736.8808288574219,,740.6912957283872,,0.9851426134097948,0.8298369690805597,0.1553056443292351,,,-1.613525390625,-15.801526789164818,-34.229087207764834,18.427560418600017,736.7000122070312,,,730.0750122070312,,0.0,30.292598059985963,14.962649923277086,142.38864374424895,770.2900165097933,769.0063405912216,88.0,20.0,68.0,727.4735102170865,,0.0,0.0,73.77281129033591,,,,,,92.746816948445,92.746816948445,-7.253183051554999,,3.3781393110128857,,,,,,,740.061788652823,0.0,0.0,3.7975409573039354,58.97907391474221,,736.315763421021,,,,53225.08506672141,724.989990234375
2021-01-25,759.3099975585938,763.7100219726562,743.8599853515625,753.72998046875,753.72998046875,10732.0,62756.77781386276,100072.0,0.3185019984073933,19873.204490874006,211778.54875267175,158488.4979132907,21.828794360942368,735.3684830584154,64.70437993932967,1008.0962340334162,735.2829986572266,758.1866174920784,712.3793798223747,6.2298785302199065,0.9027088894671336,0.0,0.0,740.2346720377604,747.7106791178386,732.7586649576823,2.0199018939487843,1.4025746154622747,1.0,0.0,705.3200073242188,763.7100219726562,734.5150146484375,7.941162077060032,0.8290796540470929,8.981940853267991,0.8264385005718055,6.922266774484797,,,738.6991628011068,732.3086500901443,742.6972472269046,735.7749804524198,0.9552892990445498,0.7825835115317983,0.17270578751275156,,,-3.4029937744140852,-11.07524703949963,-30.35226275397713,19.2770157144775,741.1400146484375,734.5150146484375,737.8275146484375,734.5150146484375,,0.0,32.61658616941829,12.555022930141321,128.6586036004538,770.2900165097933,769.0063405912216,100.0,16.0,84.0,730.2091609043623,,0.0,0.0,74.78466777770349,,,,,,77.8909209896508,87.79485162884693,-22.109079010349202,,2.981241973035654,0.9408130146296049,,,5.504557993522734,,,743.9190527077201,0.20339912747802114,0.20319255152108084,4.008664249954741,56.9988581407095,,737.9742602827095,,,,58285.854706593775,721.989990234375
2021-01-26,755.8300170898438,762.1400146484375,755.8300170898438,760.1749877929688,760.1749877929688,9781.0,66445.88079017415,109853.0,0.28505980512127393,26039.69194048966,335467.3789083415,192799.73929545522,105.46433795306461,738.2652441620431,78.76323087169627,1016.7162807082506,737.2752471923828,761.5219672160218,713.0285271687438,6.577386156926577,0.9722234714274783,0.0,0.0,743.791172281901,750.9661783854166,736.6161661783854,1.9293066040305857,1.6417283326797472,1.0,0.0,714.656005859375,763.7100219726562,739.1830139160156,6.653419642132813,0.9279358866045955,8.924750185909941,0.7930109691902513,7.80374198734296,,,741.0570780436198,733.673842210036,745.3861303909144,737.5823884035715,1.0643537091629935,0.7432740712239266,0.3210796379390669,,,-12.285256958007835,-5.516168343084654,-26.02818940462961,20.512021061544957,741.8500061035156,734.5150146484375,738.1825103759766,734.5150146484375,,0.0,30.38573036198664,11.696305047446277,138.09515569229166,,724.5799560546875,100.0,12.0,88.0,734.2292642325576,,0.0,0.0,78.54054615825179,1.0,,,,,92.16873497445827,87.60215763751803,-7.831265025541731,,3.8660685797375756,1.0580163124872646,,,6.705958166109256,,,748.8595056439357,0.8550817257143573,0.8514466093708428,4.898023331115731,54.34036835186843,,740.0886152836865,,,,53028.844503751556,725.469970703125
2021-01-27,763.9199829101562,764.2899780273438,743.72998046875,747.1199951171875,747.1199951171875,8235.0,60926.520278974975,101618.0,0.211071489355566,6961.469565411342,-1242097.641573795,102720.36376640256,-57.789610367742085,741.2053442753801,64.58735905313424,999.2555331025839,738.2597473144531,762.4263456473705,714.0931489815357,6.546909382728108,0.6833159901256326,0.0,0.0,746.5808369954427,754.8798421223958,738.2818318684896,2.223203360094749,0.5324832985097083,0.0,0.0,718.5700073242188,764.2899780273438,741.4299926757812,6.192938307884083,0.6244533264982458,10.088274923178322,0.9130647897477538,7.36400102057587,,,742.9012451171875,734.5369192270132,745.6528788103411,738.2888777897653,0.9833586241561862,0.7666762758827549,0.21668234827343136,,,-13.26975708007808,-1.4238958375169197,-21.314632705914477,19.890736868397557,744.6749877929688,734.8049926757812,739.739990234375,734.8049926757812,,27.747855759835126,25.749076863864488,18.891989440116994,80.33094913879029,,724.5799560546875,96.0,8.0,88.0,737.7669551613694,,0.0,0.0,59.27918578327751,0.4886980258170987,,,,,62.445332649824586,77.50166287131121,-37.554667350175414,,3.0524566105606925,0.9974416846995817,,,6.059368776753274,,,748.702914143036,-1.7173667754689093,-1.732284560764441,3.0965395303035326,55.767848235297,,740.7582705059248,,,,60620.4281839374,746.3800048828125
