Date,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Adj Close,BTC-USD_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,BTC-USD_Close_7d_ago
2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,36702.59765625,43576032854,1125063585288.744,-429665061904,0.09234488651626736,3143115161509.0264,11894.597753991455,-907.6281748701306,5494464137.002541,36035.7320755687,49.12633559182407,1305.1974262660385,36666.495703125,40062.541407762576,33270.44999848743,18.52397203231034,0.5053152925880383,0.0,0.0,36219.353255208334,39023.82083333333,33414.88567708334,15.486016872605063,0.5861561753844114,0.0,0.0,31114.443359375,40782.078125,35948.2607421875,26.366399570605953,0.5780270389138695,3405.005277599192,13.54100509715946,-2722.8285325574907,-3298.5324801457327,575.703947588242,36322.471354166664,37743.18299278846,36471.71434975774,39194.54288231523,0.9664752605193189,1.048966288034689,-0.08249102751537019,-1.1558653836750943,24.153993882991962,-988.3667968750015,-210.24570008198341,-245.51206697142774,35.26636688944433,35296.6982421875,40200.76953125,37748.73388671875,45100.42578125,92.89455483717734,50.989172348808545,14.584985737561126,27.066213475049405,21.055586890577203,53091.748046875,55763.619140625,4.0,92.0,-88.0,,40399.23978828125,0.0,0.0,43.71051451014967,0.906537643362006,0.7141501790993853,0.5181158381027003,-22.614192876389524,50.34900180930487,66.80791168228674,52.81629839247827,-33.19208831771326,-6324.154744944848,6.027638222993681,-6.946958255727085,-8.095714874382669,1.1487566186555833,-11.430551688054127,-13.370747502146626,1.9401958140924993,38481.57073638152,-1.720501684509279,-1.7354742993129335,26.553172592601413,648236520.6527528,,37906.64506880882,43395.95881496001,45593.929296875,,1124429040925.652,39208.765625
2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,37334.3984375,38699736985,1150191011675.404,-390965324919,0.1063443623884534,6187030718620.954,-1068.6529787124014,69.16107498317722,-83546718.38169003,36062.47356642476,57.85121903926605,1327.6651753154017,36656.383984375,40043.19790534229,33269.570063407715,18.47871258884094,0.6000962067811735,0.0,0.0,36239.97981770833,38989.90716145833,33490.052473958334,15.176207920547855,0.6989904610169155,0.0,0.0,31114.443359375,40782.078125,35948.2607421875,26.37367278165213,0.6433791955237241,3220.929359214273,12.042097991342654,-2452.3194262803445,-3129.289869372655,676.9704430923107,36460.493815104164,37392.349909855766,36604.43497864117,39056.754404921514,1.0322350461208585,1.0317985055126313,0.0004365406082271761,-1.109865276597534,23.955939239528824,676.4714843749971,-198.189641477436,-236.32670456377522,38.137063086339225,35296.6982421875,38652.52734375,36974.61279296875,45100.42578125,96.44727741858867,49.4875222197248,14.108840089285046,26.182602068542042,23.81283260255447,51741.353515625,54413.224609375,4.0,88.0,-84.0,,40213.543859703124,0.0,0.0,45.31635648882366,1.0,0.9688458811206687,0.7257977976907921,-20.72304474990314,54.84785817136994,74.3612626729983,69.47251247283164,-25.63873732700171,-5503.724414062497,4.642254462396594,-6.278861271614851,-7.732344153829105,1.4534828822142547,-11.567887414170409,-13.010175484551384,1.4422880703809753,38471.777426124456,1.721406171757467,1.7067578415986162,28.73166671616534,674560566.5381181,,37852.14538963656,43158.25056486354,45305.371796875,,1110527190476.977,36894.40625
2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,35552.515625,37924228550,1135590138369.1887,-428889553469,0.09401718657935212,-4350620959834.4385,-5358.140124686289,443.37401856354745,-1143854352.188024,36124.80920909307,58.53531458717331,1264.2988467910595,36695.4806640625,40011.63048026371,33379.330847861296,18.073886790363577,0.3276668572875548,0.0,0.0,36103.873307291666,38895.37096354166,33312.37565104167,15.463701816648095,0.40124339150756416,0.0,0.0,31114.443359375,40782.078125,35948.2607421875,26.345573325853554,0.45906494951643784,3166.9098607928454,10.238473142118632,-2354.5799300372237,-2974.347881505569,619.7679514683455,36312.132161458336,37085.234675480766,36442.60123192714,38797.18116196436,1.026936781564759,0.9954571757964007,0.03147960576835829,-1.0653042874563419,23.825734586505646,-10.55488281250291,-187.42239997179766,-227.49781866018662,40.075418688388964,35178.4638671875,38246.9765625,36712.72021484375,45100.42578125,98.22363870929433,48.43530955141812,13.307070367047006,27.484976403598125,-40.42655619613113,50863.322265625,53535.193359375,8.0,84.0,-76.0,,40031.56184969656,0.0,0.0,41.70287995177567,0.6706412359119152,0.8590596264246404,0.8473518955482314,-20.100645000506404,56.38143530131971,53.05836671820043,64.74251369116183,-46.94163328179957,-4676.607766544119,-4.7688284793544895,-6.068945886062428,-7.399664500275771,1.3307186142133425,-11.715683186465423,-12.751277024934193,1.0355938384687704,38409.42071141011,-4.772764225685799,-4.890419504040544,22.587607780007126,347556944.2623504,,37633.133031099744,42859.986449574775,44994.5490625,,1090097585494.5854,35551.95703125
2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,39097.859375,40669112838,1172156068299.5613,-388220440631,0.09462441252278148,16868894179891.633,11236.128031988766,1573.2527023725572,2245543559.497912,36299.914967332166,59.4156261163585,1264.2988467910595,36715.074609375,40082.740969622566,33347.40824912743,18.34487003541402,0.8537738764373671,0.0,0.0,36015.64192708333,39029.50872395834,33001.775130208334,16.736432481069343,1.011339361632129,1.0,0.0,31114.443359375,40782.078125,35948.2607421875,26.331513332010008,0.8257879211584885,3296.086062213561,9.030799237713408,-1968.3511374816517,-2773.148532700786,804.7973952191342,36513.2099609375,36938.63686899038,36851.102484707575,38819.45362218923,1.0336055893258869,0.9269008099472459,0.10670477937864098,-1.0051531574357118,23.49575594746718,860.1050781250015,-175.7957780802654,-218.1795045159396,42.38372643567422,35218.6123046875,37113.806640625,36166.20947265625,45100.42578125,99.11181935464717,46.52702992443112,16.043232959744735,24.945803630724008,64.7040806319371,50863.322265625,53535.193359375,4.0,80.0,-76.0,,39853.21947989013,0.0,0.0,50.20989483550263,1.0,0.8902137453039717,0.9060397509497603,-16.858117929939112,62.07439699988224,95.4439200780642,74.28784982308764,-4.556079921935802,-3191.632272518378,6.577452570405015,-5.070527670581486,-6.933837134336914,1.863309463755428,-11.212855936368417,-12.443592807221037,1.2307368708526205,38412.64952302046,9.972131894675185,9.505680129465688,34.81220571435652,434013452.33659726,,37772.63077813786,42712.45205449341,44775.48890625,,1089682671754.7236,35862.37890625
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,40218.4765625,43148914673,1185780323916.7349,-345071525958,0.10319336350321959,21366682926269.223,14281.03660505088,2064.963956029219,5292305520.816998,36584.85616661054,60.03396168960203,1264.2988467910595,36805.8873046875,40438.19514875036,33173.57946062464,19.737645849935852,0.9697549608013678,0.0,0.0,36285.625651041664,39169.12408854167,33402.127213541666,15.893337296871024,1.181958217891063,1.0,0.0,31114.443359375,40978.36328125,36046.4033203125,26.79984275401168,0.9229630081378889,3188.585268492205,8.336135589382952,-1553.9249159639585,-2529.3038093534205,975.3788933894621,36733.484700520836,37062.330528846156,37369.160035137174,38923.08495110113,1.1158688386161901,0.909926436683905,0.20594240193228508,-0.9293963493918488,23.155300395071702,2402.8783203124985,-155.84035555695598,-207.33310043969274,51.49274488273676,36046.4033203125,36788.7138671875,36417.55859375,45100.42578125,99.55590967732358,44.03624722894341,18.80546950958092,23.767845884580318,172.58058439811398,44705.427734375,47772.296875,100.0,76.0,24.0,31114.443359375,,1.0,0.0,52.566045392866954,1.0,0.8902137453039717,0.8798290390108612,-13.450281836050173,67.07305281402628,92.29630081378889,80.26619587001784,-7.703699186211111,-1752.5447840073466,7.034688581620638,-3.9922963915017173,-6.3455289857698745,2.353232594268157,-10.235349546923072,-12.001944155161445,1.766594608238373,38479.57879242396,2.8661855288592664,2.8258787966320753,38.676173645677416,858258443.9746466,,38005.56847188663,42614.64909402309,44599.773359375,,1057628347809.5673,33560.70703125
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,40406.26953125,46420149185,1183241529572.3984,-298651376773,0.10288080788696462,19559639311840.625,2122.841704031019,1787.3101820534405,1453478515.875542,36889.74902087543,61.19331132065992,1264.2988467910595,36861.4908203125,40674.036488154066,33048.94515247094,20.685792044746403,0.964883442687303,0.0,0.0,36716.98971354167,39467.338151041666,33966.641276041664,14.981339477760287,1.1706931688011502,1.0,0.0,31114.443359375,41295.26953125,36204.8564453125,27.61913841603189,0.9126789923536949,3038.306819767985,7.891748462760618,-1196.542825632845,-2262.7516126093055,1066.2087869764605,36833.276692708336,37047.85096153846,37836.40764992376,39032.95047555661,1.0991653241502066,0.9118306938532457,0.18733463029696096,-0.8431449964473661,22.760215941809413,32.915429687498545,-137.06740324758113,-195.05767135961767,57.990268112036546,36204.8564453125,36643.3076171875,36424.08203125,45100.42578125,99.7779548386618,41.58972991564912,18.805212683674196,22.8845588469032,185.32985495997403,44705.427734375,47772.296875,100.0,72.0,28.0,31311.7217578125,,0.0,0.0,52.96770934541307,1.0,1.0,0.9268091635359811,-10.580809875246619,65.48255274845808,91.26789923536948,93.00270670907419,-8.73210076463051,-695.1868681066189,3.0541739510576598,-3.0654685619580553,-5.6895169010075115,2.6240483390494562,-8.746728142224837,-11.350900952574124,2.6041728103492865,38616.25875329827,0.4669320789865594,0.46584533275275675,39.32369718634017,784030791.9581686,,38234.20666801648,42528.04597391434,44327.463671875,,1088801588527.8965,33472.6328125
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,38347.0625,39211635100,1149759924743.1902,-337863011873,0.0748269277726419,5230423023759.209,-6602.055714568724,1190.048325003372,-1781574831.8762083,37014.62684196261,54.48269013910475,1199.8669379532512,36856.9955078125,40662.30523761782,33051.68577800718,20.649050077881224,0.6957878724715181,0.0,0.0,37031.53958333334,39902.77786458333,34160.30130208333,15.506988440427946,0.7290863362433913,0.0,0.0,31114.443359375,41295.26953125,36204.8564453125,27.62250702099956,0.7104157382242163,2968.5503565411864,7.727638066976874,-1067.174024297834,-2023.6360949470113,956.4620706491773,36954.331380208336,37087.94215745192,37914.96993455088,38982.14395884871,1.0572152751403479,0.9408243818046746,0.1163908933356732,-0.7613106194310554,22.527971043901832,-1305.0384765624985,-122.47486777254211,-182.08857532587092,59.61370755332881,36204.8564453125,36204.8564453125,36204.8564453125,45100.42578125,99.8889774193309,39.804271768086366,17.815212972105005,24.903696558015668,111.45158345841443,43080.1162109375,47772.296875,96.0,68.0,28.0,31711.063668749997,,0.0,0.0,48.15267579436817,0.7392421117192046,0.9130807039064015,0.9344314830701244,-9.480722321860865,55.29208194885261,71.04157382242163,84.86859129052668,-28.95842617757837,97.28067555146845,3.937334673870785,-2.73759705321593,-5.099132931449196,2.361535878233266,-8.808556561650176,-10.842432074389334,2.033875512739158,38609.649292295406,-5.096256237308472,-5.230703159614336,32.223404578432536,712856671.2868901,,38244.9548424911,42364.08583768241,43993.742578125,,1138674425873.413,37345.12109375
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,38053.50390625,37096670047,1134621810440.1611,-374959681920,0.09577283395940435,2927498835821.456,-4862.489391341884,274.2978234753048,-2282311853.302654,36999.26666677757,47.86292103092434,1190.6815863766428,36974.7904296875,40775.10212509403,33174.478734280965,20.556231157730746,0.6419243423988552,0.0,0.0,37404.037369791666,40151.682291666664,34656.39244791667,14.69170236737095,0.6181860383937705,0.0,0.0,31114.443359375,41295.26953125,36204.8564453125,27.534506764102424,0.6815812812956648,2879.0949302620675,7.882561598518296,-977.0729535305436,-1814.323466663718,837.2505131331743,37162.793619791664,37107.821814903844,37936.28285327382,38913.355806804364,1.005088447061818,0.999097283084123,0.005991163977694947,-0.6858090917525418,22.282756652149388,-1112.4115234374985,-104.93961653086686,-168.0313093664571,63.09169283559024,36885.5673828125,36204.8564453125,36545.2119140625,45100.42578125,99.94448870966545,38.3851092473265,16.963092715989465,25.41073814349641,69.90535152527444,43080.1162109375,47772.296875,92.0,64.0,28.0,32094.43190325,,0.0,0.0,47.48989667138197,0.7033493432318543,0.8141971516503529,0.9090926185189181,-8.769389199026666,53.97953579717933,68.15812812956648,76.8225337291192,-31.841871870433526,922.3353056066189,7.036312720565994,-2.5108935820942313,-4.581485061578203,2.0705914794839715,-9.17221053886052,-10.508387767283573,1.3361772284230522,38573.56500544177,-0.7655308506355651,-0.7684760787668665,31.211193624623967,837462078.7492231,,38226.72141999194,42195.04340899879,43658.31859375,,1125063585288.744,36702.59765625
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,35787.24609375,36200887275,1111545553785.4424,-411160569195,0.09508001902083926,-9210792941638.836,-14212.236646117093,-210.39835599932823,-2439912588.9414864,36940.4128254092,48.41656835423293,1119.7711268832459,37033.3494140625,40720.89451478394,33345.804313341054,19.91472636996312,0.3310389044368969,0.0,0.0,37758.23404947917,40508.725260416664,35007.74283854167,14.568961076586346,0.14170255336730148,0.0,0.0,31114.443359375,41295.26953125,36204.8564453125,27.490967824825162,0.45898070112264877,2884.3260622358607,8.294863062752604,-1076.130311008812,-1666.684835532737,590.554524523925,37156.532552083336,37146.924278846156,37605.66181334708,38681.79212435589,0.9878028878678151,1.0278666019389033,-0.04006371407108822,-0.6274508933604132,22.13843986861066,-3472.642382812497,-92.89551059122829,-153.8745859234063,60.97907533217801,38011.73046875,36204.8564453125,37108.29345703125,45100.42578125,99.97224435483272,37.71625830144234,15.811903321933904,28.741970319093426,-25.8274092776626,42880.5029296875,47772.296875,88.0,60.0,28.0,32462.46540837,,0.0,0.0,42.61354258525945,0.43927064460455184,0.6272873665185369,0.7848550740250971,-9.582500336380376,49.001078481140595,45.89807011226488,61.69925735475099,-54.10192988773512,1198.850425091914,-0.20950314728537447,-2.782007378430715,-4.221589524948706,1.4395821465179908,-9.552189483686938,-10.317148110564247,0.7649586268773092,38511.29592266184,-5.95545108824469,-6.14015913917374,23.39697516600745,722133766.2800614,,37994.39043654033,41943.757239773346,43302.961328125,,1150191011675.404,37334.3984375
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,35615.87109375,31207279719,1108288845823.8257,-442367848914,0.07076298374211629,-8658986458810.949,-5013.490540118959,73.41761551336003,-2305368971.535464,36922.04157072392,48.851269538658116,1114.408859656343,37030.2365234375,40722.45462943485,33338.01841744016,19.941639333901815,0.3084667008985574,0.0,0.0,37746.51315104167,40143.32721354166,35349.69908854167,12.699525664313468,0.05552621068375701,0.0,0.0,31114.443359375,41295.26953125,36204.8564453125,27.493278811306705,0.44214758786574715,2748.3668935122746,8.506810098520983,-1155.1466986512314,-1564.3772081564362,409.23050950520474,37327.796223958336,37028.073918269234,37299.540164178296,38454.68686282953,1.0008975672576743,1.0401359044407672,-0.039238337183092886,-0.5829336439906797,22.039377383766112,-3557.603710937503,-85.33683587874874,-139.99582323415802,54.65898735540928,38011.73046875,36204.8564453125,37108.29345703125,45100.42578125,99.98612217741636,37.185135291819954,15.23284072911154,28.464686163922963,-65.0438164381162,42650.59765625,47772.296875,84.0,56.00000000000001,27.999999999999993,32815.7775732852,,0.0,0.0,42.2601577089803,0.42013310524744296,0.5209176976946164,0.654134071954502,-10.346429618564429,50.87773067921286,44.21475878657472,52.756985676135365,-55.78524121342528,692.2029181985345,6.123720994871584,-3.0039165388908717,-3.978054927737139,0.9741383888462671,-10.759734886951557,-10.40566546584171,-0.3540694211098483,38449.15063908808,-0.4788717174578294,-0.48002198172945043,22.806061951738997,689136376.4975833,,37767.86478484601,41695.604841890075,42860.275234375,,1135590138369.1887,35552.515625
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,35698.296875,36664034054,1134872542197.4844,-405703814860,0.05921661254556482,-6990265300312.592,-6805.36429117431,-262.0897578252617,-64591292.43333843,36855.76950968763,48.271760605638086,1114.408859656343,36948.50859375,40682.441336113494,33214.5758513865,20.21154782412575,0.33258780955456624,0.0,0.0,37556.691145833334,39967.57317708333,35145.80911458334,12.838628525013002,0.11458208100920789,0.0,0.0,31114.443359375,41295.26953125,36204.8564453125,27.554092328362966,0.4502437659026245,2736.271219786047,8.752975974865656,-1197.3147839277517,-1490.9647233106994,293.64993938294765,37513.268229166664,36924.07677283654,37053.19504276625,38250.509826694004,0.9505543336968996,1.0099534776829655,-0.05939914398606594,-0.5482498563709726,22.049565445284358,396.6125000000029,-76.16166439267053,-126.43715911362852,50.275494720957994,37363.671875,36204.8564453125,36784.26416015625,45100.42578125,99.99306108870817,37.0983093690048,14.26348041286565,30.288714352484252,-88.17895003383563,41876.4765625,47772.296875,80.0,52.0,28.0,33154.957251603795,,0.0,0.0,42.50711095543586,0.4335068452987173,0.4309701983835707,0.526391754198908,-10.911345976125265,47.80468393722905,45.02437659026245,45.04573516303402,-54.97562340973755,-164.7137408088238,6.649205262601421,-3.1301930074986295,-3.808482543689437,0.6782895361908077,-10.54716029424016,-10.4339644315214,-0.1131958627187597,38413.193952404086,0.23142991795155332,0.23116253137924758,23.090271920153448,874821868.1761135,,37570.76307914639,41460.4162941689,42417.68015625,,1172156068299.5613,39097.859375
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,31676.693359375,52809038594,1091150170545.9631,-458512853454,0.009440131057473846,-36331229581183.18,-10366.706968348575,-486.755087536589,-5864368274.878115,36628.74682939441,46.98980546279509,1114.408859656343,36698.09697265625,41083.976792925794,32312.2171523867,23.902491856934525,-0.07245111802592007,0.0,1.0,37146.915364583336,39843.94329427083,34449.887434895834,14.520871535184869,-0.5141203850718301,0.0,1.0,31114.443359375,41295.26953125,36204.8564453125,27.74210929645952,0.05522636282242412,2905.214605619942,9.733800302722132,-1537.5195211153114,-1500.275682871622,-37.243838243689424,37040.899251302086,36631.095778245195,36226.040937629135,37763.56045874445,0.9439613808767346,1.0274185034067727,-0.08345712253003801,-0.5405974604080235,22.235126266185517,4.50068359375291,-77.71849766309316,-114.24783663488357,36.52933897179041,36295.6025390625,36204.8564453125,36250.2294921875,45100.42578125,55.68677889265555,37.526083288763225,12.787351711229423,32.14925019262394,-160.73724234003274,41673.701171875,47772.296875,76.0,100.0,-24.0,,41295.26953125,0.0,1.0,34.7073474758448,0.011111064985520195,0.2882503385105602,0.4133794115295824,-13.874091140366854,40.44103756004572,5.522636282242412,31.587257219693196,-94.47736371775758,-1021.0210075827199,-15.178496061493977,-4.071436862514606,-3.8610734074544713,-0.21036345506013454,-7.071760361853688,-9.761523617587859,2.689763255734171,37870.30025349718,-11.265533282181261,-11.952179584867828,9.223496369861127,-123311429.19533253,,37009.42310583482,41076.7408849613,41918.5924609375,,1185780323916.7349,40218.4765625
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,32505.66015625,58964353058,1129021316105.5427,-399548500396,0.03828128480915154,-24158269514686.03,-18021.876310207124,-706.2736994716237,-4406145536.092137,36442.70932426126,46.512228212981825,1114.408859656343,36444.62099609375,41171.18338214628,31718.05861004122,25.938326462822253,0.08331652921083738,0.0,0.0,36713.652083333334,39582.48977864584,33844.81438802083,15.62817934211918,-0.23339665293002138,0.0,1.0,28893.62109375,41295.26953125,35094.4453125,34.028748546539276,0.2912547538098199,3054.576348182948,10.313926504659205,-1720.4116986925656,-1544.3028860358108,-176.1088126567547,36691.154459635414,36402.96852463942,35653.67466357081,37374.08636226338,0.9451399497919966,1.0179077335301305,-0.07276778373813397,-0.5466966405674359,22.491905222568572,889.7774414062515,-73.59647608525253,-102.8923586354377,29.29588255018517,35094.4453125,35094.4453125,35094.4453125,44206.48828125,27.843389446327777,38.405649364298206,11.512108074890188,34.38944691083611,-182.0604190418286,41107.1162109375,47772.296875,72.0,96.0,-24.0,,41095.2828515625,0.0,0.0,37.262798456688905,0.1399452540479432,0.1948543881107269,0.30469164166828594,-15.572684481294147,46.5166982717328,29.12547538098199,26.55749608449562,-70.874524619018,-2320.6668945312485,-11.43498762487541,-4.6032207503797755,-4.009502876039533,-0.5937178743402427,-3.204793036094665,-8.45017750128922,5.2453844651945545,37675.87122009268,2.616961270137308,2.5833047609392423,12.081832967750227,-948362235.2865556,,36580.49330111246,40740.62007207066,41424.6998046875,,1183241529572.3984,40406.26953125
2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,33723.02734375,46317108925,1143317010844.0203,-353231391471,0.02266995029782145,-12652098351851.115,13965.12090546356,-1343.6634260535486,3277693064.6169953,36264.865583178005,45.55117278614281,1156.144507315358,36170.33408203125,40859.97948868368,31480.68867537882,25.930893510779928,0.23907337057833214,0.0,0.0,36279.12942708334,39000.17766927083,33558.08118489584,15.000625897909003,0.030309304388068656,0.0,0.0,28893.62109375,41295.26953125,35094.4453125,34.286795386998946,0.3894164775222044,3047.196447739653,11.14919008242012,-1746.985547094213,-1584.8394182474913,-162.1461288467217,36390.206868489586,36327.02321213942,35356.65199898299,37103.6375460772,0.9816870683099741,1.0724973492265977,-0.09081028091662358,-0.5549430678285444,22.719633290936272,-617.8184570312515,-73.97846775420408,-93.79659332402082,19.818125569816743,35094.4453125,35094.4453125,35094.4453125,44206.48828125,13.921694723163888,38.45065419880077,14.056110053294901,32.05649677981882,-101.9530786547681,40972.7939453125,47772.296875,68.0,92.0,-24.0,,40607.21638125,0.0,0.0,40.919714319632185,0.3402105001073708,0.16375560638027806,0.21562011100052172,-15.938139264279313,49.44010533249169,38.94164775222044,24.529919805148285,-61.05835224777956,-2850.7925723805092,-9.673039461974055,-4.708394277851373,-4.149281156401901,-0.5591131214494718,-2.5031975821668824,-7.2607815174647525,4.75758393529787,37248.701352150114,3.74509295196066,3.676667515561327,16.279401794653747,-668258920.0366651,,36308.35368612556,40465.42035723456,41032.4895703125,,1149759924743.1902,38347.0625
2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,34662.4375,33123368116,1163244923032.3633,-320108023355,0.06394179599405904,-6399451670532.696,4670.333323139757,-1859.682313971527,2657324448.2765384,36087.974406309186,44.29557405449677,1188.3508060320712,36058.73564453125,40780.26627713985,31337.20501192264,26.18799882033404,0.3521350115905312,0.0,0.0,35689.875390625,38473.1794921875,32906.5712890625,15.597163459380504,0.31542838059840234,0.0,0.0,28893.62109375,41295.26953125,35094.4453125,34.39290983398877,0.4651652911564806,3026.840474840688,11.654178395115032,-1672.958144664226,-1602.4631635308383,-70.49498113338768,36316.03369140625,36328.806715745195,35249.84976837022,36922.80791303445,0.9106662025796338,1.0801251603824011,-0.16945895780276732,-0.5586614367633765,22.937726758875215,3039.123730468753,-77.23480228716781,-87.14852655064156,9.913724263473753,34705.19921875,35094.4453125,34899.822265625,44206.48828125,6.960847361581944,38.247666251630044,14.229642746084856,29.967849504986603,-69.69072316161076,40900.0908203125,47772.296875,64.0,88.0,-24.0,,40138.67256975,0.0,0.0,43.649364459924335,0.4896954971621793,0.3232837504391644,0.22729791497672314,-15.452413035673851,53.97815220055406,46.516529115648055,38.19455074961683,-53.483470884351945,-3108.257772288598,-2.5035587759480804,-4.530961319639074,-4.225617189049336,-0.30534413058973797,-4.341933917266439,-6.67701199742509,2.3350780801586515,36946.654911270554,2.7856637741157764,2.747569985764464,19.518554967205937,-351494019.99795175,,36151.599763637416,40237.85240204889,40577.2581640625,,1134621810440.1611,38053.50390625
2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,31637.779296875,40230904226,1128594781942.892,-360338927581,0.04645291829632387,-22868777787071.9,-3988.910827334872,-2068.2721603017035,-2587859177.3791943,35801.080967296744,37.63747349905078,1188.3508060320712,35863.0267578125,40961.77657853319,30764.276937091807,28.43457611736558,0.08565848399085865,0.0,0.0,34928.70546875,37957.065625,31900.3453125,17.3402370091237,-0.04335118712401356,0.0,1.0,28893.62109375,41295.26953125,35094.4453125,34.58059611434886,0.22127366510626423,3137.792560169119,12.954730703904884,-1837.1776929280313,-1649.406069410277,-187.77162351775428,35694.3603515625,36173.408653846156,34694.14661890942,36531.32431183745,0.8864365517122096,1.0513296644916177,-0.1648931127794081,-0.573459002024442,23.201798496672993,4355.4498046875015,-85.11823015774402,-82.99778903788622,-2.1204411198578015,34203.646484375,35094.4453125,34649.0458984375,44206.48828125,3.480423680790972,38.3102724743683,12.91179646753689,29.508300113646698,-102.82003829856866,40552.5673828125,47772.296875,60.0,100.0,-40.0,,39688.87051071,0.0,0.0,37.622184648680786,0.15962647365130794,0.32984415697361935,0.2722945045976873,-16.89225934004737,49.97427027973758,22.127366510626423,35.86184779283165,-77.87263348937358,-3265.1210248161733,-19.080533301255702,-5.029047611976991,-4.3863032736348675,-0.6427443383421236,-4.445515401574675,-6.230712678255008,1.785197276680333,36015.688903852344,-8.72604012088013,-9.130465397426413,9.089317908871376,-754277581.4043773,,35721.71210013623,39900.59463321855,40082.0834375,,1111545553785.4424,35787.24609375
2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,32186.27734375,38585385521,1152982547091.3972,-321753542060,0.07550010797405299,-16578379732320.57,-12766.09473616785,-2597.411775407529,-2841617494.5230165,35520.29038755621,37.89180580658423,1208.9530136015294,35679.2216796875,41023.92089237858,30334.522466996423,29.959729843175715,0.17323284277219517,0.0,0.0,34194.321875,37233.91640625,31154.72734375,17.778358303822912,0.16968546123416434,0.0,0.0,28893.62109375,41295.26953125,35094.4453125,34.758741513020084,0.2655014989816752,3069.321897902207,13.826593727996203,-1901.1484042908123,-1699.7545363863842,-201.39386790442813,35025.010416666664,35975.463341346156,34308.3205765772,36209.46898086801,0.8894539654499123,1.1160846243451805,-0.22663065889526823,-0.5915082207860075,23.438673664498896,4727.0478515625,-92.01239621646022,-81.56143122517437,-10.450964991285844,33540.44140625,35094.4453125,34317.443359375,44206.48828125,1.740211840395486,38.63876807118691,12.190723497699453,30.515722410282066,-122.22705795621037,40552.5673828125,47772.296875,56.00000000000001,96.0,-39.99999999999999,,39257.0605340316,0.0,0.0,39.26010847047595,0.24932479581461825,0.2995489222093685,0.3175589432073841,-17.574112251422193,53.214769176745214,26.55014989816752,31.731348508147335,-73.44985010183248,-3586.221587775737,-19.971415889579667,-5.250417798988772,-4.5591261787056485,-0.6912916202831232,-4.794489954030156,-5.943468133410038,1.1489781793798821,35569.14028009474,1.7336806155961115,1.7188238400922984,10.980578267143493,-1432104499.3493783,,35385.00402809944,39598.07238657272,39578.6809375,,1108288845823.8257,35615.87109375
